user_id,order_id,order_date,order_amount,category,country,is_first_order
U00495,ORD002095,2024-01-18,65.59,美妆,越南,0
U00496,ORD002096,2024-09-21,54.32,美妆,印尼,0
U00496,ORD002097,2024-05-21,83.17,家居,印尼,0
U00496,ORD002098,2023-05-25,65.58,美妆,印尼,0
U00497,ORD002099,2023-09-05,615.26,食品,泰国,0
U00497,ORD002100,2023-01-17,429.84,美妆,泰国,0
U00497,ORD002101,2024-07-03,550.18,3C数码,泰国,0
U00497,ORD002102,2024-11-19,740.33,美妆,泰国,0
U00497,ORD002103,2023-05-27,544.76,食品,泰国,0
U00497,ORD002104,2023-12-04,606.97,美妆,泰国,0
U00497,ORD002105,2023-03-27,646.25,3C数码,泰国,0
U00497,ORD002106,2024-03-26,439.73,食品,泰国,0
U00497,ORD002107,2023-03-23,523.27,服饰,泰国,0
U00497,ORD002108,2023-04-10,573.57,美妆,泰国,0
U00497,ORD002109,2023-09-16,659.3,服饰,泰国,0
U00497,ORD002110,2024-04-17,484.54,食品,泰国,0
U00497,ORD002111,2024-11-14,661.51,美妆,泰国,0
U00497,ORD002112,2024-11-16,657.03,食品,泰国,0
U00497,ORD002113,2023-05-08,409.52,3C数码,泰国,0
U00497,ORD002114,2023-05-29,397.71,3C数码,泰国,0
U00497,ORD002115,2024-02-20,553.78,3C数码,泰国,0
U00497,ORD002116,2024-08-20,436.98,家居,泰国,0
U00497,ORD002117,2023-06-02,445.97,食品,泰国,0
U00497,ORD002118,2023-03-12,621.78,美妆,泰国,0
U00497,ORD002119,2023-02-27,626.6,美妆,泰国,0
U00497,ORD002120,2024-04-15,519.77,服饰,泰国,0
U00497,ORD002121,2023-05-26,383.64,家居,泰国,0
U00497,ORD002122,2023-08-27,709.16,3C数码,泰国,0
U00497,ORD002123,2023-07-07,567.39,服饰,泰国,0
U00497,ORD002124,2023-05-14,642.92,美妆,泰国,0
U00497,ORD002125,2023-10-08,381.66,3C数码,泰国,0
U00497,ORD002126,2024-03-24,597.67,家居,泰国,0
U00497,ORD002127,2023-03-03,484.61,服饰,泰国,0
U00497,ORD002128,2024-10-01,398.04,美妆,泰国,0
U00497,ORD002129,2023-02-10,640.82,美妆,泰国,0
U00497,ORD002130,2024-12-15,613.8,家居,泰国,0
U00497,ORD002131,2024-03-08,438.7,家居,泰国,0
U00497,ORD002132,2024-08-26,479.28,美妆,泰国,0
U00497,ORD002133,2024-12-30,489.01,美妆,泰国,0
U00497,ORD002134,2024-09-25,567.67,食品,泰国,0
U00497,ORD002135,2024-06-24,571.07,3C数码,泰国,0
U00497,ORD002136,2023-05-21,646.7,美妆,泰国,0
U00497,ORD002137,2024-02-18,546.49,美妆,泰国,0
U00497,ORD002138,2024-06-16,422.95,家居,泰国,0
U00497,ORD002139,2023-08-13,586.17,家居,泰国,0
U00497,ORD002140,2023-02-19,515.9,家居,泰国,0
U00497,ORD002141,2023-01-16,502.75,食品,泰国,0
U00497,ORD002142,2023-08-28,711.77,食品,泰国,0
U00497,ORD002143,2024-03-22,585.4,食品,泰国,0
U00497,ORD002144,2023-01-26,521.54,服饰,泰国,0
U00498,ORD002145,2023-12-22,102.28,美妆,马来西亚,0
U00498,ORD002146,2023-06-22,76.2,服饰,马来西亚,0
U00499,ORD002147,2024-07-23,85.47,3C数码,马来西亚,0
U00500,ORD002148,2023-02-28,65.76,服饰,印尼,0
U00501,ORD002149,2024-08-24,79.92,食品,印尼,0
U00501,ORD002150,2024-07-27,78.08,食品,印尼,0
U00501,ORD002151,2023-02-10,89.57,服饰,印尼,0
U00503,ORD002152,2024-06-08,75.0,食品,菲律宾,0
U00503,ORD002153,2023-10-31,39.25,食品,菲律宾,0
U00503,ORD002154,2023-08-31,73.92,家居,菲律宾,0
U00505,ORD002155,2024-10-21,167.62,服饰,泰国,0
U00505,ORD002156,2023-06-01,203.02,美妆,泰国,0
U00505,ORD002157,2023-10-29,197.32,3C数码,泰国,0
U00505,ORD002158,2023-10-20,149.16,美妆,泰国,0
U00505,ORD002159,2024-08-20,215.04,3C数码,泰国,0
U00505,ORD002160,2023-09-20,230.36,美妆,泰国,0
U00507,ORD002161,2024-01-17,60.46,美妆,菲律宾,0
U00507,ORD002162,2024-06-19,59.27,家居,菲律宾,0
U00508,ORD002163,2023-10-26,80.95,家居,马来西亚,0
U00508,ORD002164,2023-08-14,87.29,家居,马来西亚,0
U00508,ORD002165,2024-10-07,98.51,家居,马来西亚,0
U00509,ORD002166,2023-12-13,78.5,3C数码,印尼,0
U00509,ORD002167,2024-11-15,56.85,家居,印尼,0
U00509,ORD002168,2024-01-08,66.51,3C数码,印尼,0
U00509,ORD002169,2024-01-24,82.48,美妆,印尼,0
U00512,ORD002170,2023-03-05,163.13,3C数码,马来西亚,0
U00512,ORD002171,2024-11-14,147.26,食品,马来西亚,0
U00512,ORD002172,2023-03-21,145.66,服饰,马来西亚,0
U00512,ORD002173,2024-05-17,111.61,家居,马来西亚,0
U00514,ORD002174,2023-04-17,362.56,美妆,泰国,0
U00514,ORD002175,2024-07-15,259.5,服饰,泰国,0
U00514,ORD002176,2024-04-14,239.36,服饰,泰国,0
U00514,ORD002177,2024-12-06,320.52,家居,泰国,0
U00514,ORD002178,2024-09-24,370.38,食品,泰国,0
U00514,ORD002179,2023-04-03,295.09,美妆,泰国,0
U00514,ORD002180,2024-10-24,223.35,服饰,泰国,0
U00514,ORD002181,2023-01-23,341.84,家居,泰国,0
U00514,ORD002182,2024-03-19,319.42,服饰,泰国,0
U00514,ORD002183,2024-01-07,282.26,服饰,泰国,0
U00514,ORD002184,2024-01-30,328.43,服饰,泰国,0
U00514,ORD002185,2024-10-12,235.64,美妆,泰国,0
U00514,ORD002186,2023-02-01,318.65,食品,泰国,0
U00514,ORD002187,2024-04-27,251.69,服饰,泰国,0
U00514,ORD002188,2023-10-12,302.26,家居,泰国,0
U00514,ORD002189,2024-08-18,208.31,服饰,泰国,0
U00514,ORD002190,2023-12-07,351.65,家居,泰国,0
U00514,ORD002191,2024-02-03,215.15,食品,泰国,0
U00514,ORD002192,2024-07-14,271.95,食品,泰国,0
U00515,ORD002193,2023-05-14,469.73,食品,泰国,0
U00515,ORD002194,2023-10-23,722.73,美妆,泰国,0
U00515,ORD002195,2024-03-19,446.39,家居,泰国,0
U00515,ORD002196,2024-11-25,398.6,美妆,泰国,0
U00515,ORD002197,2024-08-28,398.45,服饰,泰国,0
U00515,ORD002198,2024-09-11,725.38,食品,泰国,0
U00515,ORD002199,2024-08-08,447.04,家居,泰国,0
U00515,ORD002200,2023-04-13,686.62,家居,泰国,0
U00515,ORD002201,2023-09-04,422.89,美妆,泰国,0
U00515,ORD002202,2023-12-13,586.1,美妆,泰国,0
U00515,ORD002203,2024-12-08,599.52,家居,泰国,0
U00515,ORD002204,2023-07-19,663.35,食品,泰国,0
U00515,ORD002205,2024-05-23,493.79,服饰,泰国,0
U00515,ORD002206,2023-06-16,422.3,3C数码,泰国,0
U00515,ORD002207,2023-06-17,452.68,食品,泰国,0
U00515,ORD002208,2024-04-02,596.12,家居,泰国,0
U00515,ORD002209,2023-07-05,383.45,服饰,泰国,0
U00515,ORD002210,2023-05-04,449.56,服饰,泰国,0
U00515,ORD002211,2024-12-10,606.69,美妆,泰国,0
U00515,ORD002212,2024-09-22,670.01,食品,泰国,0
U00515,ORD002213,2024-09-16,705.13,服饰,泰国,0
U00515,ORD002214,2024-06-12,531.73,服饰,泰国,0
U00515,ORD002215,2024-11-13,709.22,美妆,泰国,0
U00515,ORD002216,2023-12-25,710.71,食品,泰国,0
U00515,ORD002217,2024-11-11,532.84,美妆,泰国,0
U00515,ORD002218,2024-10-25,581.59,服饰,泰国,0
U00515,ORD002219,2023-11-22,406.65,美妆,泰国,0
U00515,ORD002220,2023-08-28,482.31,3C数码,泰国,0
U00515,ORD002221,2024-03-25,589.68,美妆,泰国,0
U00515,ORD002222,2023-04-14,425.03,服饰,泰国,0
U00515,ORD002223,2023-12-20,455.1,家居,泰国,0
U00515,ORD002224,2024-11-17,639.62,食品,泰国,0
U00515,ORD002225,2023-10-10,487.75,服饰,泰国,0
U00515,ORD002226,2024-09-20,442.67,家居,泰国,1
U00515,ORD002227,2023-02-26,597.1,家居,泰国,0
U00515,ORD002228,2023-05-28,405.14,家居,泰国,0
U00515,ORD002229,2024-03-05,610.46,美妆,泰国,0
U00515,ORD002230,2023-02-20,614.26,食品,泰国,0
U00515,ORD002231,2023-06-08,516.24,食品,泰国,0
U00515,ORD002232,2024-03-02,541.53,3C数码,泰国,0
U00515,ORD002233,2023-05-27,678.45,服饰,泰国,0
U00515,ORD002234,2023-02-01,732.74,服饰,泰国,0
U00515,ORD002235,2024-10-30,418.85,美妆,泰国,0
U00515,ORD002236,2024-03-24,422.93,美妆,泰国,0
U00515,ORD002237,2024-08-25,464.79,食品,泰国,0
U00515,ORD002238,2024-09-10,664.21,3C数码,泰国,0
U00515,ORD002239,2024-06-11,618.57,家居,泰国,0
U00515,ORD002240,2024-11-14,523.57,家居,泰国,0
U00517,ORD002241,2023-07-24,127.09,服饰,菲律宾,0
U00517,ORD002242,2024-01-28,115.78,服饰,菲律宾,0
U00517,ORD002243,2023-04-11,75.24,家居,菲律宾,0
U00517,ORD002244,2023-05-28,84.52,食品,菲律宾,1
U00517,ORD002245,2024-02-19,112.79,家居,菲律宾,0
U00517,ORD002246,2023-07-27,85.67,服饰,菲律宾,0
U00517,ORD002247,2024-02-23,80.6,食品,菲律宾,0
U00517,ORD002248,2023-06-13,72.16,美妆,菲律宾,0
U00518,ORD002249,2023-04-19,152.58,3C数码,马来西亚,0
U00518,ORD002250,2024-09-16,136.8,服饰,马来西亚,0
U00518,ORD002251,2024-12-20,137.84,家居,马来西亚,0
U00518,ORD002252,2023-12-12,141.93,家居,马来西亚,0
U00518,ORD002253,2024-11-11,178.3,服饰,马来西亚,0
U00521,ORD002254,2023-10-05,93.13,美妆,越南,0
U00521,ORD002255,2023-08-03,78.03,3C数码,越南,0
U00521,ORD002256,2024-11-24,93.27,3C数码,越南,0
U00521,ORD002257,2024-07-24,108.73,服饰,越南,0
U00521,ORD002258,2024-01-08,63.44,家居,越南,0
U00521,ORD002259,2024-09-01,108.42,服饰,越南,1
U00521,ORD002260,2024-06-06,69.3,美妆,越南,0
U00521,ORD002261,2023-04-02,93.52,3C数码,越南,0
U00521,ORD002262,2024-09-07,72.55,服饰,越南,0
U00521,ORD002263,2024-06-27,91.69,服饰,越南,0
U00522,ORD002264,2024-12-30,311.02,家居,马来西亚,0
U00522,ORD002265,2023-06-21,198.56,服饰,马来西亚,0
U00522,ORD002266,2023-02-08,268.29,美妆,马来西亚,0
U00522,ORD002267,2023-06-15,254.33,食品,马来西亚,0
U00522,ORD002268,2023-08-08,289.51,3C数码,马来西亚,0
U00522,ORD002269,2024-10-24,220.3,3C数码,马来西亚,0
U00522,ORD002270,2023-11-06,261.09,服饰,马来西亚,0
U00522,ORD002271,2024-07-11,273.47,3C数码,马来西亚,0
U00522,ORD002272,2023-01-22,198.37,家居,马来西亚,1
U00522,ORD002273,2024-04-11,258.16,服饰,马来西亚,1
U00522,ORD002274,2024-03-12,193.77,食品,马来西亚,0
U00522,ORD002275,2024-07-31,242.51,3C数码,马来西亚,0
U00522,ORD002276,2023-06-15,278.57,3C数码,马来西亚,0
U00522,ORD002277,2024-01-13,263.32,美妆,马来西亚,0
U00522,ORD002278,2024-12-27,216.29,3C数码,马来西亚,0
U00522,ORD002279,2024-10-23,297.64,3C数码,马来西亚,0
U00523,ORD002280,2024-04-13,184.15,食品,菲律宾,0
U00523,ORD002281,2024-10-26,130.06,服饰,菲律宾,0
U00523,ORD002282,2024-11-08,110.09,美妆,菲律宾,0
U00523,ORD002283,2023-01-30,113.03,服饰,菲律宾,0
U00523,ORD002284,2023-12-01,164.96,美妆,菲律宾,0
U00523,ORD002285,2024-10-26,149.63,家居,菲律宾,0
U00523,ORD002286,2023-08-13,191.53,服饰,菲律宾,1
U00523,ORD002287,2023-05-15,123.66,3C数码,菲律宾,0
U00523,ORD002288,2024-10-16,194.97,美妆,菲律宾,0
U00523,ORD002289,2023-04-28,111.49,服饰,菲律宾,0
U00523,ORD002290,2024-05-06,126.5,美妆,菲律宾,0
U00523,ORD002291,2023-12-18,134.85,美妆,菲律宾,1
U00523,ORD002292,2024-02-08,105.42,美妆,菲律宾,0
U00524,ORD002293,2024-02-14,266.57,服饰,菲律宾,0
U00524,ORD002294,2024-11-21,352.31,服饰,菲律宾,0
U00524,ORD002295,2023-12-28,302.92,食品,菲律宾,1
U00524,ORD002296,2024-06-01,324.74,3C数码,菲律宾,0
U00524,ORD002297,2023-01-16,345.83,美妆,菲律宾,0
U00524,ORD002298,2023-11-09,377.98,3C数码,菲律宾,0
U00524,ORD002299,2024-03-01,342.33,美妆,菲律宾,0
U00524,ORD002300,2024-08-21,346.24,美妆,菲律宾,0
U00524,ORD002301,2023-08-21,279.36,家居,菲律宾,0
U00524,ORD002302,2024-09-18,310.5,家居,菲律宾,0
U00524,ORD002303,2023-04-08,317.83,3C数码,菲律宾,0
U00524,ORD002304,2024-03-08,374.79,3C数码,菲律宾,0
U00524,ORD002305,2024-09-16,389.0,服饰,菲律宾,0
U00524,ORD002306,2024-02-02,363.02,服饰,菲律宾,0
U00524,ORD002307,2023-11-27,336.05,3C数码,菲律宾,0
U00524,ORD002308,2024-07-16,362.75,服饰,菲律宾,0
U00524,ORD002309,2024-03-15,229.37,食品,菲律宾,0
U00524,ORD002310,2023-08-28,316.93,美妆,菲律宾,0
U00525,ORD002311,2023-10-16,108.21,家居,越南,0
U00525,ORD002312,2023-02-22,101.78,服饰,越南,0
U00525,ORD002313,2024-09-15,171.91,美妆,越南,0
U00525,ORD002314,2023-11-20,121.69,食品,越南,0
U00525,ORD002315,2023-12-08,100.92,3C数码,越南,0
U00525,ORD002316,2024-09-14,109.96,美妆,越南,0
U00525,ORD002317,2024-01-18,174.64,3C数码,越南,0
U00525,ORD002318,2024-04-22,151.2,服饰,越南,0
U00525,ORD002319,2023-10-20,179.25,3C数码,越南,0
U00525,ORD002320,2023-03-21,145.82,服饰,越南,0
U00525,ORD002321,2023-04-08,100.36,服饰,越南,0
U00525,ORD002322,2023-09-06,124.77,家居,越南,0
U00525,ORD002323,2023-06-29,173.75,家居,越南,0
U00525,ORD002324,2024-02-22,102.06,家居,越南,0
U00525,ORD002325,2024-03-25,116.53,服饰,越南,0
U00525,ORD002326,2024-08-19,102.13,食品,越南,0
U00527,ORD002327,2023-02-20,162.35,服饰,越南,0
U00527,ORD002328,2023-06-12,106.9,3C数码,越南,0
U00527,ORD002329,2023-07-04,141.25,3C数码,越南,0
U00527,ORD002330,2024-09-07,139.97,服饰,越南,0
U00527,ORD002331,2023-07-03,176.37,服饰,越南,0
U00527,ORD002332,2024-12-01,150.77,美妆,越南,0
U00527,ORD002333,2023-11-17,123.33,3C数码,越南,0
U00527,ORD002334,2024-08-29,102.09,服饰,越南,0
U00527,ORD002335,2023-03-05,106.86,食品,越南,0
U00527,ORD002336,2023-12-12,116.25,美妆,越南,0
U00527,ORD002337,2023-11-26,134.91,3C数码,越南,0
U00527,ORD002338,2024-02-10,149.12,服饰,越南,0
U00527,ORD002339,2024-04-17,162.38,3C数码,越南,0
U00527,ORD002340,2024-05-18,146.13,服饰,越南,0
U00527,ORD002341,2024-04-27,104.32,服饰,越南,1
U00527,ORD002342,2024-02-16,166.99,美妆,越南,0
U00528,ORD002343,2023-10-16,110.43,美妆,泰国,0
U00528,ORD002344,2024-01-11,133.7,美妆,泰国,0
U00528,ORD002345,2023-10-12,95.03,3C数码,泰国,0
U00531,ORD002346,2024-11-15,194.9,3C数码,马来西亚,0
U00531,ORD002347,2023-09-02,235.78,3C数码,马来西亚,0
U00531,ORD002348,2024-05-08,241.5,3C数码,马来西亚,0
U00531,ORD002349,2023-10-05,199.0,美妆,马来西亚,0
U00531,ORD002350,2023-07-19,206.73,3C数码,马来西亚,0
U00531,ORD002351,2023-03-10,226.2,家居,马来西亚,0
U00531,ORD002352,2024-09-08,210.85,家居,马来西亚,0
U00531,ORD002353,2023-08-15,265.32,家居,马来西亚,0
U00531,ORD002354,2023-08-14,181.42,美妆,马来西亚,0
U00531,ORD002355,2023-12-06,301.05,食品,马来西亚,0
U00531,ORD002356,2023-07-20,280.56,美妆,马来西亚,0
U00531,ORD002357,2023-09-14,234.61,家居,马来西亚,0
U00532,ORD002358,2023-12-05,78.5,3C数码,马来西亚,0
U00532,ORD002359,2024-03-10,66.6,家居,马来西亚,0
U00532,ORD002360,2024-06-26,96.71,美妆,马来西亚,0
U00532,ORD002361,2023-06-10,71.5,食品,马来西亚,0
U00534,ORD002362,2024-02-27,41.48,家居,菲律宾,0
U00535,ORD002363,2023-08-22,97.14,家居,马来西亚,0
U00535,ORD002364,2024-05-14,78.18,3C数码,马来西亚,0
U00535,ORD002365,2024-06-20,90.79,家居,马来西亚,1
U00535,ORD002366,2024-08-01,80.97,家居,马来西亚,0
U00536,ORD002367,2024-05-16,86.18,3C数码,菲律宾,0
U00536,ORD002368,2024-09-17,76.96,食品,菲律宾,0
U00536,ORD002369,2024-06-04,95.99,服饰,菲律宾,0
U00537,ORD002370,2024-02-21,109.75,服饰,泰国,0
U00538,ORD002371,2023-05-28,96.93,3C数码,越南,0
U00538,ORD002372,2023-07-07,69.1,家居,越南,0
U00538,ORD002373,2024-07-12,87.34,家居,越南,0
U00538,ORD002374,2024-08-13,92.24,服饰,越南,0
U00541,ORD002375,2023-07-04,83.05,服饰,印尼,0
U00541,ORD002376,2024-04-24,87.02,家居,印尼,0
U00541,ORD002377,2024-11-14,73.67,服饰,印尼,0
U00543,ORD002378,2024-05-15,176.14,家居,印尼,0
U00543,ORD002379,2024-01-06,126.01,服饰,印尼,0
U00543,ORD002380,2023-02-20,165.58,服饰,印尼,0
U00543,ORD002381,2023-11-23,159.58,家居,印尼,1
U00543,ORD002382,2024-03-06,182.93,3C数码,印尼,0
U00543,ORD002383,2024-12-20,158.53,美妆,印尼,0
U00543,ORD002384,2023-09-26,206.61,服饰,印尼,0
U00543,ORD002385,2024-05-03,126.0,3C数码,印尼,0
U00543,ORD002386,2023-04-08,166.01,美妆,印尼,0
U00543,ORD002387,2024-02-29,151.43,美妆,印尼,0
U00543,ORD002388,2024-09-21,208.33,食品,印尼,0
U00543,ORD002389,2023-09-28,148.1,美妆,印尼,0
U00543,ORD002390,2024-01-04,201.76,美妆,印尼,0
U00543,ORD002391,2023-08-25,222.59,食品,印尼,0
U00543,ORD002392,2023-11-28,142.56,美妆,印尼,0
U00543,ORD002393,2023-06-25,130.92,3C数码,印尼,0
U00543,ORD002394,2024-10-14,214.35,家居,印尼,0
U00543,ORD002395,2024-10-23,133.1,服饰,印尼,0
U00547,ORD002396,2023-07-17,151.44,美妆,印尼,0
U00547,ORD002397,2024-05-28,204.6,服饰,印尼,0
U00547,ORD002398,2023-01-21,208.46,家居,印尼,0
U00547,ORD002399,2023-10-28,123.45,美妆,印尼,0
U00547,ORD002400,2023-03-23,179.17,美妆,印尼,0
U00547,ORD002401,2023-06-22,127.28,3C数码,印尼,0
U00547,ORD002402,2023-05-30,174.36,服饰,印尼,0
U00547,ORD002403,2024-01-09,159.26,3C数码,印尼,0
U00547,ORD002404,2024-10-23,172.81,服饰,印尼,0
U00549,ORD002405,2024-11-05,42.18,美妆,菲律宾,0
U00549,ORD002406,2024-12-11,58.84,服饰,菲律宾,0
U00549,ORD002407,2023-04-07,40.86,美妆,菲律宾,0
U00549,ORD002408,2023-02-19,49.24,美妆,菲律宾,0
U00550,ORD002409,2024-03-26,82.17,3C数码,印尼,0
U00550,ORD002410,2024-10-03,81.74,美妆,印尼,0
U00550,ORD002411,2024-10-22,70.5,3C数码,印尼,1
U00550,ORD002412,2023-04-30,58.43,家居,印尼,0
U00551,ORD002413,2023-06-02,65.14,服饰,菲律宾,0
U00551,ORD002414,2023-08-04,48.41,家居,菲律宾,0
U00552,ORD002415,2023-12-22,279.01,美妆,印尼,0
U00552,ORD002416,2024-08-21,369.75,3C数码,印尼,0
U00552,ORD002417,2024-10-07,418.17,食品,印尼,0
U00552,ORD002418,2024-12-04,423.76,服饰,印尼,0
U00552,ORD002419,2024-06-14,369.91,家居,印尼,0
U00552,ORD002420,2023-11-15,320.21,家居,印尼,0
U00552,ORD002421,2024-11-16,436.41,服饰,印尼,0
U00552,ORD002422,2024-08-18,403.22,服饰,印尼,0
U00552,ORD002423,2024-11-05,310.04,家居,印尼,0
U00552,ORD002424,2024-02-28,359.12,3C数码,印尼,0
U00552,ORD002425,2024-04-19,369.82,食品,印尼,0
U00552,ORD002426,2024-06-11,423.05,服饰,印尼,1
U00552,ORD002427,2023-11-07,348.16,服饰,印尼,0
U00552,ORD002428,2023-09-17,320.21,食品,印尼,0
U00552,ORD002429,2024-03-12,363.61,家居,印尼,1
U00552,ORD002430,2023-08-05,225.43,家居,印尼,0
U00552,ORD002431,2023-01-03,293.68,美妆,印尼,0
U00552,ORD002432,2023-08-28,344.18,服饰,印尼,0
U00552,ORD002433,2024-06-06,305.17,家居,印尼,0
U00552,ORD002434,2023-04-24,295.45,服饰,印尼,0
U00552,ORD002435,2023-10-12,418.77,美妆,印尼,0
U00552,ORD002436,2024-05-09,257.71,美妆,印尼,0
U00552,ORD002437,2024-04-08,299.23,3C数码,印尼,0
U00552,ORD002438,2024-02-12,283.37,3C数码,印尼,0
U00552,ORD002439,2023-07-13,283.41,美妆,印尼,1
U00552,ORD002440,2024-06-01,408.29,食品,印尼,1
U00552,ORD002441,2024-10-01,396.21,美妆,印尼,0
U00552,ORD002442,2024-08-10,331.03,3C数码,印尼,0
U00552,ORD002443,2024-12-15,319.02,家居,印尼,0
U00552,ORD002444,2023-08-07,392.38,美妆,印尼,0
U00552,ORD002445,2023-08-30,381.22,服饰,印尼,0
U00552,ORD002446,2023-01-29,325.83,食品,印尼,0
U00552,ORD002447,2023-05-03,376.24,美妆,印尼,0
U00552,ORD002448,2023-12-26,325.7,3C数码,印尼,0
U00552,ORD002449,2024-10-14,377.03,服饰,印尼,0
U00552,ORD002450,2023-01-26,434.48,服饰,印尼,0
U00553,ORD002451,2024-01-25,86.65,食品,印尼,0
U00553,ORD002452,2024-10-15,46.68,美妆,印尼,0
U00553,ORD002453,2023-08-13,57.72,服饰,印尼,0
U00554,ORD002454,2024-11-24,60.23,食品,菲律宾,0
U00555,ORD002455,2024-01-03,37.76,美妆,越南,0
U00555,ORD002456,2024-04-27,43.01,服饰,越南,0
U00555,ORD002457,2024-04-08,53.5,美妆,越南,0
U00557,ORD002458,2024-07-27,211.03,美妆,泰国,0
U00557,ORD002459,2024-10-26,246.19,家居,泰国,0
U00557,ORD002460,2023-10-18,206.85,3C数码,泰国,0
U00558,ORD002461,2024-11-25,114.5,美妆,菲律宾,0
U00558,ORD002462,2023-06-29,117.95,服饰,菲律宾,0
U00558,ORD002463,2024-04-13,118.63,食品,菲律宾,0
U00558,ORD002464,2023-02-01,91.14,家居,菲律宾,0
U00558,ORD002465,2024-09-28,109.82,食品,菲律宾,1
U00558,ORD002466,2023-12-15,65.67,家居,菲律宾,0
U00558,ORD002467,2024-08-18,117.32,美妆,菲律宾,0
U00559,ORD002468,2023-05-03,87.13,家居,印尼,0
U00560,ORD002469,2023-07-26,89.87,家居,印尼,0
U00561,ORD002470,2024-07-19,124.89,服饰,泰国,0
U00561,ORD002471,2023-04-04,103.13,家居,泰国,0
U00561,ORD002472,2024-12-15,112.29,服饰,泰国,0
U00561,ORD002473,2024-02-03,92.5,美妆,泰国,0
U00564,ORD002474,2024-06-22,173.96,食品,越南,0
U00564,ORD002475,2024-12-25,137.9,服饰,越南,0
U00564,ORD002476,2023-05-09,114.29,美妆,越南,0
U00564,ORD002477,2024-09-12,171.74,美妆,越南,0
U00564,ORD002478,2023-06-04,136.17,3C数码,越南,0
U00564,ORD002479,2024-11-04,164.65,美妆,越南,0
U00564,ORD002480,2023-07-23,138.92,3C数码,越南,0
U00564,ORD002481,2024-07-12,145.01,3C数码,越南,0
U00565,ORD002482,2023-11-17,74.74,美妆,印尼,0
U00565,ORD002483,2023-12-16,59.89,3C数码,印尼,0
U00566,ORD002484,2024-12-16,56.55,美妆,越南,0
U00567,ORD002485,2024-10-02,60.29,3C数码,越南,0
U00567,ORD002486,2023-07-12,55.39,服饰,越南,0
U00567,ORD002487,2024-09-03,50.91,美妆,越南,0
U00567,ORD002488,2023-11-10,41.01,美妆,越南,0
U00569,ORD002489,2023-09-21,36.43,食品,越南,0
U00569,ORD002490,2024-09-10,45.29,美妆,越南,0
U00569,ORD002491,2024-01-17,49.56,美妆,越南,0
U00572,ORD002492,2024-08-01,91.88,服饰,越南,0
U00572,ORD002493,2023-11-30,107.83,3C数码,越南,0
U00572,ORD002494,2024-08-09,83.64,服饰,越南,0
U00572,ORD002495,2023-04-02,75.51,食品,越南,0
U00572,ORD002496,2024-02-15,81.55,3C数码,越南,1
U00572,ORD002497,2024-02-12,60.5,家居,越南,0
U00572,ORD002498,2023-09-16,82.48,3C数码,越南,0
U00572,ORD002499,2024-07-22,115.18,美妆,越南,0
U00573,ORD002500,2023-01-18,154.72,服饰,印尼,0
U00573,ORD002501,2024-04-21,155.33,美妆,印尼,0
U00573,ORD002502,2024-04-24,159.6,美妆,印尼,0
U00573,ORD002503,2024-07-22,156.14,食品,印尼,0
U00573,ORD002504,2023-10-20,164.86,美妆,印尼,0
U00573,ORD002505,2023-05-10,143.1,美妆,印尼,0
U00573,ORD002506,2023-07-15,186.52,家居,印尼,0
U00573,ORD002507,2023-11-11,189.93,美妆,印尼,0
U00573,ORD002508,2024-11-11,137.07,家居,印尼,0
U00573,ORD002509,2023-03-18,141.39,3C数码,印尼,0
U00573,ORD002510,2023-12-17,219.01,家居,印尼,0
U00574,ORD002511,2024-06-25,47.23,服饰,菲律宾,0
U00574,ORD002512,2024-01-27,75.43,美妆,菲律宾,0
U00574,ORD002513,2023-02-21,72.62,家居,菲律宾,0
U00574,ORD002514,2023-12-29,58.48,美妆,菲律宾,0
U00575,ORD002515,2024-06-07,185.7,3C数码,马来西亚,0
U00575,ORD002516,2024-09-11,327.69,食品,马来西亚,0
U00575,ORD002517,2023-08-04,216.11,家居,马来西亚,0
U00575,ORD002518,2023-01-11,186.55,3C数码,马来西亚,0
U00575,ORD002519,2024-09-01,249.19,3C数码,马来西亚,0
U00575,ORD002520,2023-04-17,189.58,食品,马来西亚,0
U00575,ORD002521,2024-05-07,302.92,3C数码,马来西亚,1
U00575,ORD002522,2024-02-19,256.25,食品,马来西亚,0
U00575,ORD002523,2024-07-23,205.82,3C数码,马来西亚,0
U00575,ORD002524,2023-02-23,191.75,食品,马来西亚,0
U00575,ORD002525,2023-06-21,209.02,3C数码,马来西亚,0
U00575,ORD002526,2024-08-13,256.61,食品,马来西亚,0
U00575,ORD002527,2023-08-05,208.76,家居,马来西亚,0
U00576,ORD002528,2023-02-18,307.55,美妆,泰国,0
U00576,ORD002529,2024-01-09,351.53,美妆,泰国,0
U00576,ORD002530,2024-10-12,283.16,食品,泰国,0
U00576,ORD002531,2023-01-13,370.02,3C数码,泰国,0
U00576,ORD002532,2024-07-30,243.97,美妆,泰国,0
U00576,ORD002533,2023-04-17,328.44,服饰,泰国,0
U00576,ORD002534,2024-08-22,320.44,3C数码,泰国,0
U00576,ORD002535,2023-04-27,313.12,美妆,泰国,0
U00576,ORD002536,2024-04-08,369.29,美妆,泰国,0
U00576,ORD002537,2023-08-03,280.79,食品,泰国,0
U00581,ORD002538,2024-12-09,175.42,服饰,马来西亚,0
U00581,ORD002539,2024-10-31,116.13,服饰,马来西亚,0
U00581,ORD002540,2024-12-24,177.01,食品,马来西亚,0
