user_id,order_id,order_date,order_amount,category
U02386,ORD000572,2024-10-06,460.27,食品
U02386,ORD000573,2024-10-19,129.44,服饰
U02389,ORD000574,2024-11-04,360.9,数码
U02391,ORD000575,2024-08-11,447.54,数码
U02395,ORD000576,2024-12-13,490.53,数码
U02397,ORD000577,2024-05-27,383.95,数码
U02411,ORD000578,2024-10-31,244.14,食品
U02420,ORD000579,2024-08-18,81.6,服饰
U02420,ORD000580,2024-09-17,111.85,食品
U02438,ORD000581,2024-08-02,277.06,家居
U02439,ORD000582,2024-09-29,105.58,数码
U02442,ORD000583,2024-09-27,230.85,美妆
U02442,ORD000584,2024-10-27,260.92,食品
U02444,ORD000585,2024-12-01,449.95,家居
U02444,ORD000586,2024-12-09,105.04,数码
U02448,ORD000587,2024-06-13,185.52,服饰
U02448,ORD000588,2024-07-09,198.13,食品
U02449,ORD000589,2024-04-01,319.3,数码
U02450,ORD000590,2024-08-05,406.34,服饰
U02451,ORD000591,2024-07-08,262.6,美妆
U02452,ORD000592,2024-12-28,177.02,服饰
U02452,ORD000593,2025-01-10,212.65,美妆
U02454,ORD000594,2024-08-06,107.05,家居
U02454,ORD000595,2024-09-04,277.94,服饰
U02458,ORD000596,2024-10-16,179.03,食品
U02458,ORD000597,2024-11-09,96.44,服饰
U02474,ORD000598,2024-11-09,453.61,食品
U02474,ORD000599,2024-12-09,55.64,服饰
U02476,ORD000600,2024-12-08,332.27,食品
U02479,ORD000601,2024-05-09,347.15,家居
U02486,ORD000602,2024-12-28,266.28,美妆
U02487,ORD000603,2024-09-13,461.6,数码
U02508,ORD000604,2024-09-01,169.89,服饰
U02514,ORD000605,2024-09-20,132.93,服饰
U02516,ORD000606,2024-12-20,241.17,数码
U02516,ORD000607,2025-01-03,64.37,数码
U02517,ORD000608,2024-02-24,70.84,食品
U02519,ORD000609,2024-10-30,200.21,美妆
U02520,ORD000610,2024-11-10,96.24,美妆
U02522,ORD000611,2024-05-18,88.95,食品
U02523,ORD000612,2024-07-22,161.48,家居
U02523,ORD000613,2024-07-31,46.6,美妆
U02534,ORD000614,2024-02-16,71.27,服饰
U02555,ORD000615,2024-04-11,258.88,家居
U02555,ORD000616,2024-04-24,286.8,服饰
U02562,ORD000617,2024-11-04,390.79,家居
U02563,ORD000618,2024-03-26,307.03,食品
U02565,ORD000619,2024-08-22,67.13,服饰
U02574,ORD000620,2024-09-09,403.64,食品
U02582,ORD000621,2024-12-11,443.08,家居
U02582,ORD000622,2025-01-07,263.13,数码
U02583,ORD000623,2024-09-17,159.86,数码
U02583,ORD000624,2024-10-04,295.36,服饰
U02585,ORD000625,2024-10-10,215.19,服饰
U02592,ORD000626,2024-11-28,67.91,服饰
U02593,ORD000627,2024-10-01,94.19,服饰
U02598,ORD000628,2024-09-17,485.07,食品
U02606,ORD000629,2024-09-19,368.11,食品
U02606,ORD000630,2024-10-08,249.05,美妆
U02619,ORD000631,2024-12-05,482.7,数码
U02623,ORD000632,2024-09-01,445.84,服饰
U02633,ORD000633,2024-01-27,228.77,服饰
U02642,ORD000634,2024-05-01,353.81,食品
U02642,ORD000635,2024-05-30,59.46,家居
U02658,ORD000636,2024-12-06,247.84,数码
U02672,ORD000637,2024-08-20,236.53,食品
U02672,ORD000638,2024-09-01,48.6,数码
U02685,ORD000639,2024-08-02,497.11,美妆
U02693,ORD000640,2024-02-08,110.0,食品
U02696,ORD000641,2024-09-20,220.66,食品
U02696,ORD000642,2024-10-10,157.04,数码
U02699,ORD000643,2024-11-22,191.94,数码
U02705,ORD000644,2024-11-17,270.04,美妆
U02710,ORD000645,2024-07-17,497.99,美妆
U02713,ORD000646,2024-08-04,493.56,数码
U02713,ORD000647,2024-08-22,226.95,服饰
U02733,ORD000648,2024-04-01,439.53,家居
U02733,ORD000649,2024-04-16,144.39,食品
U02737,ORD000650,2025-01-02,169.29,服饰
U02737,ORD000651,2025-01-29,294.92,美妆
U02738,ORD000652,2024-09-28,136.34,服饰
U02748,ORD000653,2024-05-22,98.89,美妆
U02749,ORD000654,2024-11-27,458.24,食品
U02756,ORD000655,2024-07-17,361.8,家居
U02756,ORD000656,2024-08-13,85.03,美妆
U02768,ORD000657,2024-06-30,287.03,数码
U02769,ORD000658,2024-09-18,228.69,食品
U02773,ORD000659,2024-11-27,208.77,食品
U02779,ORD000660,2024-09-01,446.92,家居
U02779,ORD000661,2024-09-14,203.52,食品
U02789,ORD000662,2024-12-23,164.51,食品
U02795,ORD000663,2024-09-01,181.83,美妆
U02797,ORD000664,2024-04-09,458.29,数码
U02801,ORD000665,2024-11-22,420.18,家居
U02805,ORD000666,2024-09-23,488.85,食品
U02820,ORD000667,2024-08-07,374.98,食品
U02823,ORD000668,2024-10-19,81.23,数码
U02824,ORD000669,2024-06-26,104.95,服饰
U02824,ORD000670,2024-07-16,99.96,家居
U02825,ORD000671,2024-07-29,372.17,美妆
U02828,ORD000672,2024-04-24,189.68,美妆
U02835,ORD000673,2024-08-18,325.78,食品
U02835,ORD000674,2024-08-29,210.32,家居
U02837,ORD000675,2024-12-29,127.37,家居
U02844,ORD000676,2024-12-22,376.33,美妆
U02844,ORD000677,2025-01-12,276.23,食品
U02848,ORD000678,2024-07-05,370.56,美妆
U02850,ORD000679,2024-08-09,485.23,家居
U02857,ORD000680,2024-06-24,395.33,数码
U02857,ORD000681,2024-07-22,254.19,服饰
U02865,ORD000682,2024-09-01,303.7,服饰
U02872,ORD000683,2024-12-22,205.52,服饰
U02878,ORD000684,2024-06-15,434.94,家居
U02878,ORD000685,2024-07-03,171.33,食品
U02885,ORD000686,2024-04-10,493.04,服饰
U02885,ORD000687,2024-05-06,178.8,食品
U02887,ORD000688,2024-09-17,471.19,服饰
U02889,ORD000689,2024-11-25,493.81,服饰
U02894,ORD000690,2024-10-22,99.01,数码
U02896,ORD000691,2024-12-11,241.8,食品
U02898,ORD000692,2024-07-14,282.57,服饰
U02898,ORD000693,2024-07-27,181.75,家居
U02899,ORD000694,2024-08-29,427.52,家居
U02902,ORD000695,2024-11-17,478.6,食品
U02903,ORD000696,2024-01-05,53.45,服饰
U02904,ORD000697,2024-08-27,197.7,食品
U02910,ORD000698,2024-07-22,457.2,家居
U02910,ORD000699,2024-08-07,92.69,食品
U02920,ORD000700,2024-07-22,346.62,美妆
U02922,ORD000701,2024-11-08,64.09,食品
U02928,ORD000702,2024-12-29,494.65,美妆
U02928,ORD000703,2025-01-23,119.3,数码
U02929,ORD000704,2024-11-14,314.03,美妆
U02933,ORD000705,2024-04-14,195.93,美妆
U02937,ORD000706,2024-11-20,199.72,食品
U02943,ORD000707,2024-07-17,374.92,服饰
U02943,ORD000708,2024-07-31,125.1,食品
U02947,ORD000709,2024-09-23,425.85,数码
U02978,ORD000710,2024-02-11,334.17,食品
U02986,ORD000711,2024-12-26,301.04,美妆
U02986,ORD000712,2025-01-11,192.54,食品
U02990,ORD000713,2024-12-09,319.89,家居
U02990,ORD000714,2025-01-08,66.56,美妆
U02995,ORD000715,2024-05-13,69.12,食品
U02996,ORD000716,2024-12-07,326.97,服饰
U03010,ORD000717,2024-03-27,68.32,数码
U03010,ORD000718,2024-04-26,103.35,美妆
U03012,ORD000719,2024-07-19,435.08,数码
U03016,ORD000720,2024-08-01,180.17,美妆
U03022,ORD000721,2024-09-02,156.5,美妆
U03024,ORD000722,2024-08-02,165.58,家居
U03024,ORD000723,2024-08-20,142.61,数码
U03030,ORD000724,2024-10-19,164.82,食品
U03032,ORD000725,2024-08-26,201.68,食品
U03032,ORD000726,2024-09-14,85.49,服饰
U03040,ORD000727,2024-09-21,280.51,服饰
U03042,ORD000728,2024-12-28,139.06,食品
U03046,ORD000729,2024-11-04,361.81,美妆
U03050,ORD000730,2024-07-10,405.28,数码
U03051,ORD000731,2024-06-18,172.72,数码
U03053,ORD000732,2024-07-11,111.04,服饰
U03056,ORD000733,2024-12-28,139.79,服饰
U03056,ORD000734,2025-01-09,92.31,服饰
U03057,ORD000735,2024-10-14,106.51,服饰
U03071,ORD000736,2024-11-06,359.79,服饰
U03071,ORD000737,2024-11-19,76.4,数码
U03074,ORD000738,2024-07-11,274.99,家居
U03076,ORD000739,2024-12-06,76.56,食品
U03076,ORD000740,2024-12-26,205.67,食品
U03079,ORD000741,2024-05-24,444.93,美妆
U03079,ORD000742,2024-06-07,45.47,服饰
U03080,ORD000743,2024-12-24,351.87,美妆
U03093,ORD000744,2024-08-20,412.11,数码
U03093,ORD000745,2024-09-12,105.39,家居
U03094,ORD000746,2024-12-01,262.16,食品
U03098,ORD000747,2024-04-29,324.04,数码
U03107,ORD000748,2024-11-08,435.18,美妆
U03107,ORD000749,2024-12-06,156.42,食品
U03109,ORD000750,2024-10-08,346.96,数码
U03114,ORD000751,2024-04-24,100.66,数码
U03114,ORD000752,2024-05-03,276.48,服饰
U03128,ORD000753,2024-04-16,88.62,食品
U03129,ORD000754,2024-12-25,84.03,数码
U03131,ORD000755,2024-11-25,270.0,食品
U03132,ORD000756,2024-11-29,311.06,食品
U03132,ORD000757,2024-12-18,210.43,服饰
U03136,ORD000758,2024-10-15,339.59,服饰
U03137,ORD000759,2024-11-12,248.59,服饰
U03137,ORD000760,2024-12-12,118.86,服饰
U03138,ORD000761,2024-11-12,85.31,食品
U03147,ORD000762,2024-12-14,291.78,服饰
U03148,ORD000763,2024-10-28,489.13,食品
U03151,ORD000764,2024-10-19,450.05,食品
U03151,ORD000765,2024-11-15,81.28,美妆
U03156,ORD000766,2024-10-23,448.4,食品
U03171,ORD000767,2024-10-23,159.38,服饰
U03172,ORD000768,2024-07-07,412.71,数码
U03175,ORD000769,2024-04-10,337.13,食品
U03180,ORD000770,2024-11-02,132.1,家居
U03189,ORD000771,2024-12-03,367.43,服饰
U03189,ORD000772,2024-12-31,160.51,家居
U03196,ORD000773,2024-09-18,285.42,食品
U03205,ORD000774,2024-10-30,235.75,数码
U03210,ORD000775,2024-10-16,499.13,食品
U03225,ORD000776,2024-05-31,201.4,家居
U03228,ORD000777,2024-08-07,329.37,服饰
U03228,ORD000778,2024-08-17,266.77,数码
U03234,ORD000779,2024-03-29,322.56,食品
U03246,ORD000780,2024-06-02,193.19,家居
U03257,ORD000781,2024-10-31,345.32,家居
U03257,ORD000782,2024-11-28,141.96,美妆
U03284,ORD000783,2024-12-11,205.13,食品
U03287,ORD000784,2024-08-17,470.14,数码
U03289,ORD000785,2024-12-14,98.96,美妆
U03291,ORD000786,2024-04-06,487.13,家居
U03298,ORD000787,2024-04-11,267.88,食品
U03298,ORD000788,2024-04-22,99.45,服饰
U03299,ORD000789,2024-08-15,244.11,数码
U03303,ORD000790,2024-09-30,253.92,食品
U03304,ORD000791,2024-07-29,349.6,食品
U03306,ORD000792,2024-08-06,437.76,服饰
U03306,ORD000793,2024-08-28,140.62,食品
U03311,ORD000794,2024-11-09,141.23,服饰
U03311,ORD000795,2024-11-17,215.27,服饰
U03322,ORD000796,2024-04-07,457.98,食品
U03322,ORD000797,2024-04-21,71.52,食品
U03324,ORD000798,2024-10-07,394.15,食品
U03324,ORD000799,2024-10-27,269.02,家居
U03327,ORD000800,2024-11-25,77.73,数码
U03331,ORD000801,2024-10-14,342.39,服饰
U03337,ORD000802,2024-12-16,314.53,家居
U03340,ORD000803,2024-10-26,309.62,服饰
U03340,ORD000804,2024-11-22,204.49,数码
U03353,ORD000805,2024-12-17,375.44,食品
U03362,ORD000806,2024-07-10,281.48,服饰
U03362,ORD000807,2024-08-05,245.34,食品
U03363,ORD000808,2024-11-02,76.63,美妆
U03363,ORD000809,2024-11-18,237.28,食品
U03368,ORD000810,2024-07-10,246.57,美妆
U03368,ORD000811,2024-08-03,239.26,食品
U03371,ORD000812,2024-06-23,343.92,服饰
U03372,ORD000813,2024-10-10,138.07,服饰
U03372,ORD000814,2024-10-31,109.15,家居
U03374,ORD000815,2024-10-27,113.03,家居
U03374,ORD000816,2024-11-22,171.32,服饰
U03378,ORD000817,2024-06-12,185.18,食品
U03378,ORD000818,2024-07-01,115.73,服饰
U03385,ORD000819,2024-03-10,382.56,食品
U03389,ORD000820,2024-03-16,386.59,家居
U03391,ORD000821,2024-07-28,416.78,服饰
U03392,ORD000822,2024-12-14,497.81,食品
U03392,ORD000823,2025-01-03,223.92,食品
U03394,ORD000824,2024-07-30,304.77,美妆
U03394,ORD000825,2024-08-12,88.68,服饰
U03398,ORD000826,2024-12-04,107.48,数码
U03404,ORD000827,2024-07-28,370.83,数码
U03404,ORD000828,2024-08-12,270.25,食品
U03406,ORD000829,2024-11-28,248.41,服饰
U03411,ORD000830,2024-08-25,106.82,美妆
U03414,ORD000831,2024-08-08,370.55,服饰
U03414,ORD000832,2024-08-22,49.15,服饰
U03416,ORD000833,2024-10-03,133.09,家居
U03421,ORD000834,2024-11-17,373.82,食品
U03421,ORD000835,2024-12-03,269.18,数码
U03426,ORD000836,2024-10-19,253.38,家居
U03428,ORD000837,2024-10-18,80.51,服饰
U03434,ORD000838,2024-09-02,307.25,服饰
U03438,ORD000839,2024-10-11,266.09,食品
U03447,ORD000840,2024-11-26,215.78,数码
U03447,ORD000841,2024-12-20,67.65,食品
U03457,ORD000842,2024-09-17,128.63,美妆
U03464,ORD000843,2024-10-13,425.38,服饰
U03465,ORD000844,2024-06-04,423.94,食品
U03468,ORD000845,2024-10-27,121.57,食品
U03487,ORD000846,2024-08-07,355.75,数码
U03489,ORD000847,2024-03-07,191.5,数码
U03494,ORD000848,2024-12-12,192.39,服饰
U03497,ORD000849,2024-12-06,333.59,数码
U03500,ORD000850,2024-11-13,63.54,服饰
U03500,ORD000851,2024-11-24,252.92,服饰
U03502,ORD000852,2024-11-26,236.79,食品
U03508,ORD000853,2024-09-08,388.3,食品
U03510,ORD000854,2024-04-01,91.08,服饰
U03511,ORD000855,2024-08-02,134.55,食品
U03511,ORD000856,2024-08-12,38.08,服饰
U03512,ORD000857,2024-04-06,323.24,服饰
U03514,ORD000858,2024-11-29,368.47,服饰
U03514,ORD000859,2024-12-15,294.4,美妆
U03518,ORD000860,2024-08-14,409.93,美妆
U03523,ORD000861,2024-07-11,142.15,家居
U03524,ORD000862,2024-04-27,194.75,家居
U03536,ORD000863,2024-05-13,218.25,服饰
U03536,ORD000864,2024-06-07,288.87,服饰
U03545,ORD000865,2024-12-08,391.36,食品
U03545,ORD000866,2024-12-30,111.94,食品
U03555,ORD000867,2024-05-21,114.32,美妆
U03558,ORD000868,2024-09-12,485.65,家居
U03558,ORD000869,2024-09-28,259.34,数码
U03566,ORD000870,2024-11-10,222.79,服饰
U03576,ORD000871,2024-08-11,304.23,数码
U03576,ORD000872,2024-08-31,182.11,食品
U03580,ORD000873,2024-09-16,109.56,数码
U03581,ORD000874,2024-09-14,65.94,家居
U03584,ORD000875,2024-12-05,198.95,服饰
U03588,ORD000876,2024-11-16,400.14,数码
U03588,ORD000877,2024-12-04,145.34,家居
U03592,ORD000878,2024-06-02,308.22,食品
U03602,ORD000879,2024-10-07,120.86,数码
U03602,ORD000880,2024-10-22,187.29,数码
U03604,ORD000881,2024-07-14,441.1,服饰
U03604,ORD000882,2024-08-02,142.49,服饰
U03605,ORD000883,2024-06-20,444.5,食品
U03605,ORD000884,2024-06-29,151.48,食品
U03615,ORD000885,2024-08-14,221.17,食品
U03622,ORD000886,2024-06-22,210.93,服饰
U03623,ORD000887,2024-06-21,191.74,数码
U03623,ORD000888,2024-07-19,40.08,数码
U03626,ORD000889,2024-07-08,163.24,美妆
U03626,ORD000890,2024-07-23,195.04,美妆
U03629,ORD000891,2024-11-23,202.84,服饰
U03635,ORD000892,2024-04-21,373.89,食品
U03636,ORD000893,2024-09-13,287.55,食品
U03640,ORD000894,2024-06-17,312.86,家居
U03647,ORD000895,2024-09-15,350.64,美妆
U03647,ORD000896,2024-10-07,285.95,服饰
U03651,ORD000897,2024-11-19,66.08,数码
U03664,ORD000898,2024-03-12,105.44,数码
U03683,ORD000899,2024-11-19,218.01,数码
U03683,ORD000900,2024-11-26,198.73,数码
U03685,ORD000901,2024-10-30,281.28,数码
U03685,ORD000902,2024-11-18,253.49,家居
U03690,ORD000903,2024-02-23,223.92,美妆
U03691,ORD000904,2024-11-27,133.57,家居
U03692,ORD000905,2024-09-24,295.63,服饰
U03693,ORD000906,2024-11-19,87.96,数码
U03693,ORD000907,2024-12-13,262.97,食品
U03703,ORD000908,2024-07-29,156.69,食品
U03704,ORD000909,2024-12-05,98.53,数码
U03705,ORD000910,2024-12-22,458.49,食品
U03716,ORD000911,2024-07-25,212.71,美妆
U03716,ORD000912,2024-08-22,137.73,服饰
U03718,ORD000913,2024-04-13,172.84,食品
U03722,ORD000914,2024-12-01,301.28,数码
U03722,ORD000915,2024-12-28,206.6,家居
U03730,ORD000916,2024-10-10,327.18,美妆
U03730,ORD000917,2024-10-19,104.63,数码
U03732,ORD000918,2024-12-28,363.78,数码
U03736,ORD000919,2024-09-09,91.0,数码
U03736,ORD000920,2024-10-08,237.47,数码
U03739,ORD000921,2024-11-17,180.26,数码
U03739,ORD000922,2024-11-26,233.83,食品
U03743,ORD000923,2024-11-17,142.47,家居
U03743,ORD000924,2024-12-10,232.6,食品
U03744,ORD000925,2024-03-30,174.13,食品
U03746,ORD000926,2024-06-20,470.09,数码
U03756,ORD000927,2024-06-11,170.13,服饰
U03756,ORD000928,2024-06-24,200.59,食品
U03769,ORD000929,2024-05-28,142.84,服饰
U03769,ORD000930,2024-06-05,280.62,家居
U03772,ORD000931,2024-12-13,470.42,家居
U03776,ORD000932,2024-12-21,230.95,数码
U03776,ORD000933,2024-12-29,199.98,服饰
U03779,ORD000934,2024-10-24,241.44,服饰
U03779,ORD000935,2024-11-16,282.86,数码
U03793,ORD000936,2024-10-11,136.9,食品
U03796,ORD000937,2024-10-24,447.69,美妆
U03796,ORD000938,2024-11-01,180.85,数码
U03803,ORD000939,2024-11-30,213.3,美妆
U03805,ORD000940,2024-07-06,274.97,家居
U03805,ORD000941,2024-07-23,102.68,数码
U03809,ORD000942,2024-03-24,310.26,家居
U03811,ORD000943,2024-11-01,495.62,家居
U03812,ORD000944,2024-09-05,299.3,食品
U03815,ORD000945,2024-07-03,420.87,数码
U03820,ORD000946,2024-09-13,478.24,食品
U03820,ORD000947,2024-10-04,287.05,家居
U03823,ORD000948,2024-11-26,118.54,数码
U03823,ORD000949,2024-12-18,125.48,服饰
U03827,ORD000950,2024-09-10,247.68,食品
U03830,ORD000951,2024-06-24,246.46,数码
U03837,ORD000952,2024-12-20,489.03,服饰
U03838,ORD000953,2024-05-07,432.98,数码
U03838,ORD000954,2024-05-29,248.72,数码
U03846,ORD000955,2024-10-27,355.73,食品
U03863,ORD000956,2024-08-16,459.41,服饰
U03863,ORD000957,2024-08-30,59.42,美妆
U03868,ORD000958,2024-10-29,199.21,服饰
U03872,ORD000959,2024-06-07,268.79,数码
U03877,ORD000960,2024-05-31,183.63,服饰
U03879,ORD000961,2024-10-01,174.76,食品
U03884,ORD000962,2024-06-23,223.09,家居
U03884,ORD000963,2024-07-09,277.97,数码
U03885,ORD000964,2024-12-13,420.49,美妆
U03885,ORD000965,2024-12-22,215.39,美妆
U03887,ORD000966,2024-12-18,200.77,家居
U03887,ORD000967,2025-01-10,211.9,服饰
U03893,ORD000968,2024-11-01,367.1,食品
U03900,ORD000969,2024-12-04,135.04,数码
U03907,ORD000970,2024-09-22,371.03,家居
U03909,ORD000971,2024-10-06,288.85,食品
U03909,ORD000972,2024-10-24,78.61,服饰
U03918,ORD000973,2024-08-04,442.13,美妆
U03921,ORD000974,2024-12-21,347.41,美妆
U03926,ORD000975,2024-02-28,451.93,数码
U03928,ORD000976,2024-10-26,229.61,数码
U03930,ORD000977,2024-05-07,259.74,家居
U03934,ORD000978,2024-06-22,120.1,美妆
U03937,ORD000979,2024-08-25,306.08,家居
U03941,ORD000980,2024-11-17,70.32,数码
U03944,ORD000981,2024-08-17,329.39,家居
U03952,ORD000982,2024-12-01,443.24,食品
U03956,ORD000983,2024-12-08,140.42,数码
U03968,ORD000984,2024-03-17,446.61,数码
U03968,ORD000985,2024-03-28,215.24,食品
U03970,ORD000986,2024-08-20,239.64,服饰
U03970,ORD000987,2024-09-03,285.21,美妆
U03972,ORD000988,2024-09-26,439.24,服饰
U03976,ORD000989,2024-12-17,98.14,美妆
U03978,ORD000990,2024-09-29,115.4,食品
U03978,ORD000991,2024-10-20,101.45,食品
U03990,ORD000992,2024-12-07,187.22,美妆
U03993,ORD000993,2024-11-14,485.75,服饰
U03995,ORD000994,2024-09-14,81.59,食品
U04003,ORD000995,2024-11-14,219.48,美妆
U04003,ORD000996,2024-11-22,54.13,数码
U04007,ORD000997,2024-08-09,364.74,家居
U04007,ORD000998,2024-08-27,157.2,服饰
U04011,ORD000999,2024-03-09,189.41,服饰
U04012,ORD001000,2024-08-18,151.38,美妆
U04022,ORD001001,2024-07-02,79.28,服饰
U04024,ORD001002,2024-11-30,386.42,数码
U04038,ORD001003,2024-11-24,445.11,家居
U04046,ORD001004,2024-08-28,83.02,美妆
U04046,ORD001005,2024-09-21,161.57,食品
U04050,ORD001006,2024-06-12,446.92,美妆
U04059,ORD001007,2024-12-14,233.93,服饰
U04059,ORD001008,2024-12-30,99.5,家居
U04060,ORD001009,2024-12-30,468.24,数码
U04060,ORD001010,2025-01-09,34.06,家居
U04062,ORD001011,2024-06-16,223.97,服饰
U04062,ORD001012,2024-07-05,80.86,服饰
U04067,ORD001013,2024-05-12,487.16,美妆
U04069,ORD001014,2024-10-28,199.18,美妆
U04070,ORD001015,2024-12-02,184.94,美妆
U04078,ORD001016,2024-07-10,145.4,家居
U04078,ORD001017,2024-08-01,125.51,数码
U04079,ORD001018,2024-11-17,470.65,服饰
U04079,ORD001019,2024-12-14,297.8,数码
U04085,ORD001020,2024-06-22,54.51,美妆
U04088,ORD001021,2024-10-12,313.97,服饰
U04090,ORD001022,2024-03-22,86.88,食品
U04105,ORD001023,2024-07-20,227.18,食品
U04105,ORD001024,2024-08-17,200.21,食品
U04108,ORD001025,2024-03-26,482.27,食品
U04109,ORD001026,2024-12-14,202.73,服饰
U04109,ORD001027,2024-12-27,158.83,服饰
U04110,ORD001028,2024-10-06,219.4,家居
U04113,ORD001029,2024-04-10,436.89,食品
U04123,ORD001030,2024-11-04,312.28,服饰
U04128,ORD001031,2024-12-21,336.15,家居
U04132,ORD001032,2024-06-22,382.03,数码
U04137,ORD001033,2024-11-12,379.01,家居
U04138,ORD001034,2024-07-27,94.55,数码
U04138,ORD001035,2024-08-09,242.74,食品
U04164,ORD001036,2024-08-14,419.73,数码
U04166,ORD001037,2024-08-19,63.78,数码
U04166,ORD001038,2024-08-26,152.19,食品
U04172,ORD001039,2024-12-30,435.97,家居
U04173,ORD001040,2024-09-04,495.68,数码
U04193,ORD001041,2024-09-17,108.6,数码
U04197,ORD001042,2024-02-29,292.31,服饰
U04197,ORD001043,2024-03-07,214.58,数码
U04205,ORD001044,2024-04-30,96.44,食品
U04205,ORD001045,2024-05-17,131.49,家居
U04209,ORD001046,2024-04-21,426.9,数码
U04218,ORD001047,2024-09-18,415.55,食品
U04219,ORD001048,2024-11-03,276.6,数码
U04224,ORD001049,2024-11-26,382.83,数码
U04227,ORD001050,2024-08-10,174.96,数码
U04240,ORD001051,2024-07-29,288.85,食品
U04242,ORD001052,2024-08-22,450.88,家居
U04242,ORD001053,2024-08-31,289.5,家居
U04243,ORD001054,2024-11-15,184.13,食品
U04243,ORD001055,2024-12-03,153.64,食品
U04254,ORD001056,2024-09-19,307.44,家居
U04255,ORD001057,2024-05-29,87.37,家居
U04255,ORD001058,2024-06-22,68.81,数码
U04258,ORD001059,2024-09-04,283.51,食品
U04258,ORD001060,2024-09-21,39.41,食品
U04262,ORD001061,2024-12-11,290.56,数码
U04262,ORD001062,2025-01-10,222.13,服饰
U04265,ORD001063,2024-10-25,407.51,服饰
U04265,ORD001064,2024-11-02,159.03,美妆
U04268,ORD001065,2024-04-01,412.78,家居
U04269,ORD001066,2024-11-27,122.2,数码
U04272,ORD001067,2024-12-26,322.59,服饰
U04272,ORD001068,2025-01-14,275.45,服饰
U04276,ORD001069,2024-10-07,234.75,食品
U04276,ORD001070,2024-10-24,245.03,服饰
U04286,ORD001071,2024-10-09,473.82,食品
U04290,ORD001072,2024-11-27,428.44,食品
U04290,ORD001073,2024-12-17,238.44,数码
U04296,ORD001074,2024-07-21,409.65,食品
U04297,ORD001075,2024-05-23,252.24,数码
U04305,ORD001076,2024-11-29,383.7,数码
U04314,ORD001077,2024-12-11,136.54,数码
U04314,ORD001078,2024-12-25,31.78,食品
U04317,ORD001079,2024-11-08,171.88,数码
U04317,ORD001080,2024-11-19,116.39,食品
U04334,ORD001081,2024-10-22,276.54,服饰
U04335,ORD001082,2024-08-16,272.72,服饰
U04335,ORD001083,2024-08-24,252.12,数码
U04336,ORD001084,2024-03-30,440.61,服饰
U04339,ORD001085,2024-08-17,374.8,服饰
U04341,ORD001086,2024-08-31,182.45,食品
U04341,ORD001087,2024-09-18,237.6,服饰
U04344,ORD001088,2024-11-28,259.95,数码
U04350,ORD001089,2024-10-18,465.8,家居
U04354,ORD001090,2024-12-24,229.1,家居
U04357,ORD001091,2024-06-22,190.98,家居
U04368,ORD001092,2024-09-01,282.51,食品
U04374,ORD001093,2024-08-20,75.44,美妆
U04377,ORD001094,2024-08-17,426.83,家居
U04377,ORD001095,2024-08-25,112.33,服饰
U04380,ORD001096,2024-09-17,307.94,家居
U04383,ORD001097,2024-10-04,470.58,服饰
U04386,ORD001098,2024-10-02,323.34,家居
U04386,ORD001099,2024-10-31,91.13,服饰
U04392,ORD001100,2024-09-27,134.36,食品
U04415,ORD001101,2024-08-24,438.7,美妆
U04427,ORD001102,2024-06-27,351.54,服饰
U04431,ORD001103,2024-10-29,347.47,美妆
U04437,ORD001104,2024-08-07,331.64,服饰
U04437,ORD001105,2024-08-22,278.35,家居
U04441,ORD001106,2024-12-09,447.1,美妆
U04450,ORD001107,2024-11-11,227.22,美妆
U04450,ORD001108,2024-12-10,183.99,数码
U04453,ORD001109,2024-11-30,336.13,食品
U04454,ORD001110,2024-11-25,173.82,美妆
U04460,ORD001111,2024-09-30,74.78,美妆
U04460,ORD001112,2024-10-23,73.0,服饰
U04462,ORD001113,2024-09-24,237.76,家居
U04466,ORD001114,2024-08-19,147.02,美妆
U04466,ORD001115,2024-09-11,232.23,家居
U04469,ORD001116,2024-12-21,97.89,食品
U04477,ORD001117,2024-08-27,475.52,服饰
U04482,ORD001118,2024-09-10,115.42,食品
U04485,ORD001119,2024-06-21,468.68,食品
U04486,ORD001120,2024-11-13,232.18,食品
U04500,ORD001121,2024-08-26,471.6,数码
U04513,ORD001122,2024-04-22,119.03,数码
U04515,ORD001123,2024-10-02,88.4,服饰
U04518,ORD001124,2024-12-15,153.19,食品
U04519,ORD001125,2024-06-14,197.28,服饰
U04520,ORD001126,2024-02-27,473.84,数码
U04520,ORD001127,2024-03-17,134.88,服饰
U04527,ORD001128,2024-11-17,297.12,家居
U04530,ORD001129,2024-06-06,417.64,食品
U04530,ORD001130,2024-07-01,260.83,家居
U04534,ORD001131,2024-07-24,120.65,服饰
U04535,ORD001132,2024-09-30,352.27,美妆
U04535,ORD001133,2024-10-29,131.56,服饰
U04538,ORD001134,2024-10-17,441.11,数码
U04541,ORD001135,2024-06-02,363.83,数码
U04552,ORD001136,2024-02-25,58.54,食品
U04555,ORD001137,2024-09-06,345.44,数码
U04561,ORD001138,2024-11-07,393.75,数码
U04565,ORD001139,2024-06-26,290.17,服饰
U04569,ORD001140,2024-05-18,388.51,家居
U04581,ORD001141,2024-12-19,79.74,数码
U04581,ORD001142,2025-01-13,271.01,服饰
U04582,ORD001143,2024-07-25,264.53,数码
U04584,ORD001144,2024-11-18,497.7,美妆
