user_id,event_type,event_date
U01307,register,2024-11-04
U01307,app_open,2024-11-04
U01307,browse,2024-11-04
U01308,register,2024-11-22
U01308,app_open,2024-11-22
U01308,browse,2024-11-23
U01308,add_to_cart,2024-11-24
U01309,register,2024-07-31
U01309,app_open,2024-07-31
U01309,browse,2024-08-01
U01310,register,2024-11-25
U01310,app_open,2024-11-25
U01311,register,2024-04-13
U01311,browse,2024-04-13
U01312,register,2024-12-11
U01312,browse,2024-12-12
U01313,register,2024-09-27
U01313,app_open,2024-09-27
U01313,browse,2024-09-27
U01313,add_to_cart,2024-09-28
U01314,register,2024-11-25
U01314,app_open,2024-11-25
U01314,browse,2024-11-25
U01314,add_to_cart,2024-11-25
U01315,register,2024-09-02
U01316,register,2024-10-19
U01316,app_open,2024-10-19
U01317,register,2024-09-21
U01317,app_open,2024-09-21
U01317,browse,2024-09-22
U01317,add_to_cart,2024-09-23
U01318,register,2024-11-08
U01318,app_open,2024-11-08
U01318,browse,2024-11-09
U01319,register,2024-04-14
U01319,app_open,2024-04-14
U01320,register,2024-03-30
U01320,app_open,2024-03-30
U01320,browse,2024-03-31
U01320,add_to_cart,2024-04-02
U01320,purchase,2024-04-04
U01320,repurchase,2024-04-12
U01321,register,2024-06-30
U01321,app_open,2024-06-30
U01322,register,2024-05-25
U01322,app_open,2024-05-25
U01322,browse,2024-05-26
U01323,register,2024-12-06
U01323,app_open,2024-12-06
U01323,browse,2024-12-07
U01323,add_to_cart,2024-12-09
U01324,register,2024-06-19
U01324,app_open,2024-06-19
U01324,browse,2024-06-19
U01325,register,2024-12-26
U01325,browse,2024-12-26
U01325,add_to_cart,2024-12-26
U01325,purchase,2024-12-26
U01325,share,2024-12-30
U01326,register,2024-07-30
U01326,app_open,2024-07-30
U01326,browse,2024-07-31
U01326,add_to_cart,2024-07-31
U01327,register,2024-06-04
U01327,app_open,2024-06-04
U01327,browse,2024-06-04
U01327,add_to_cart,2024-06-06
U01327,purchase,2024-06-06
U01328,register,2024-11-20
U01328,app_open,2024-11-20
U01328,browse,2024-11-20
U01329,register,2024-10-23
U01329,app_open,2024-10-23
U01329,browse,2024-10-24
U01330,register,2024-09-14
U01330,app_open,2024-09-14
U01331,register,2024-09-29
U01331,app_open,2024-09-29
U01331,browse,2024-09-29
U01331,add_to_cart,2024-10-01
U01331,purchase,2024-10-03
U01332,register,2024-11-05
U01332,app_open,2024-11-05
U01332,browse,2024-11-05
U01333,register,2024-06-23
U01333,browse,2024-06-24
U01333,add_to_cart,2024-06-25
U01333,purchase,2024-06-25
U01333,repurchase,2024-07-02
U01333,share,2024-07-02
U01334,register,2024-12-30
U01334,browse,2024-12-30
U01334,add_to_cart,2025-01-01
U01335,register,2024-12-26
U01335,app_open,2024-12-26
U01335,browse,2024-12-27
U01335,add_to_cart,2024-12-27
U01336,register,2024-10-21
U01336,app_open,2024-10-21
U01336,browse,2024-10-22
U01336,add_to_cart,2024-10-24
U01337,register,2024-06-12
U01337,app_open,2024-06-12
U01337,browse,2024-06-13
U01337,add_to_cart,2024-06-13
U01338,register,2024-10-28
U01338,app_open,2024-10-28
U01338,browse,2024-10-29
U01338,add_to_cart,2024-10-30
U01339,register,2024-04-08
U01339,browse,2024-04-08
U01340,register,2024-03-04
U01340,app_open,2024-03-04
U01340,browse,2024-03-04
U01341,register,2024-07-04
U01341,app_open,2024-07-04
U01341,browse,2024-07-04
U01342,register,2024-09-05
U01342,app_open,2024-09-05
U01343,register,2024-12-06
U01343,browse,2024-12-06
U01343,add_to_cart,2024-12-07
U01344,register,2024-11-07
U01344,app_open,2024-11-07
U01344,browse,2024-11-08
U01344,add_to_cart,2024-11-10
U01344,purchase,2024-11-11
U01344,repurchase,2024-12-04
U01345,register,2024-11-10
U01345,app_open,2024-11-10
U01346,register,2024-08-26
U01346,app_open,2024-08-26
U01347,register,2024-08-02
U01347,app_open,2024-08-02
U01347,browse,2024-08-02
U01347,add_to_cart,2024-08-04
U01347,purchase,2024-08-05
U01348,register,2024-08-10
U01348,app_open,2024-08-10
U01348,browse,2024-08-10
U01349,register,2024-12-28
U01349,app_open,2024-12-28
U01349,browse,2024-12-29
U01350,register,2024-03-14
U01350,app_open,2024-03-14
U01350,browse,2024-03-14
U01350,add_to_cart,2024-03-15
U01351,register,2024-12-05
U01351,app_open,2024-12-05
U01351,browse,2024-12-06
U01352,register,2024-10-04
U01352,app_open,2024-10-04
U01352,browse,2024-10-04
U01353,register,2024-08-29
U01353,app_open,2024-08-29
U01353,browse,2024-08-30
U01353,add_to_cart,2024-08-30
U01353,purchase,2024-08-30
U01354,register,2024-11-06
U01354,app_open,2024-11-06
U01354,browse,2024-11-07
U01355,register,2024-09-11
U01355,app_open,2024-09-11
U01355,browse,2024-09-12
U01356,register,2024-12-07
U01356,app_open,2024-12-07
U01356,browse,2024-12-08
U01357,register,2024-12-12
U01357,app_open,2024-12-12
U01357,browse,2024-12-12
U01357,add_to_cart,2024-12-12
U01357,purchase,2024-12-13
U01358,register,2024-08-25
U01358,app_open,2024-08-25
U01359,register,2024-07-11
U01359,app_open,2024-07-11
U01359,browse,2024-07-11
U01360,register,2024-10-07
U01360,app_open,2024-10-07
U01360,browse,2024-10-07
U01361,register,2024-12-14
U01362,register,2024-06-16
U01362,app_open,2024-06-16
U01363,register,2024-10-15
U01363,app_open,2024-10-15
U01363,browse,2024-10-16
U01364,register,2024-10-17
U01364,app_open,2024-10-17
U01364,browse,2024-10-18
U01365,register,2024-11-08
U01365,browse,2024-11-09
U01365,add_to_cart,2024-11-10
U01365,purchase,2024-11-12
U01366,register,2024-05-12
U01366,browse,2024-05-12
U01366,add_to_cart,2024-05-12
U01366,purchase,2024-05-13
U01366,share,2024-05-14
U01367,register,2024-11-04
U01367,app_open,2024-11-04
U01367,browse,2024-11-04
U01368,register,2024-12-14
U01368,app_open,2024-12-14
U01368,browse,2024-12-14
U01368,add_to_cart,2024-12-14
U01368,purchase,2024-12-14
U01368,repurchase,2024-12-27
U01368,share,2024-12-28
U01369,register,2024-06-03
U01369,app_open,2024-06-03
U01369,browse,2024-06-03
U01370,register,2024-06-26
U01370,app_open,2024-06-26
U01370,browse,2024-06-26
U01371,register,2024-12-25
U01371,browse,2024-12-26
U01371,add_to_cart,2024-12-28
U01372,register,2024-06-04
U01372,app_open,2024-06-04
U01372,browse,2024-06-04
U01372,add_to_cart,2024-06-05
U01372,purchase,2024-06-07
U01373,register,2024-12-03
U01373,app_open,2024-12-03
U01373,browse,2024-12-04
U01373,add_to_cart,2024-12-06
U01374,register,2024-09-13
U01374,app_open,2024-09-13
U01374,browse,2024-09-13
U01374,add_to_cart,2024-09-15
U01374,purchase,2024-09-17
U01375,register,2024-06-30
U01375,app_open,2024-06-30
U01375,browse,2024-06-30
U01375,add_to_cart,2024-07-02
U01375,purchase,2024-07-04
U01375,repurchase,2024-07-15
U01376,register,2024-12-06
U01376,app_open,2024-12-06
U01376,browse,2024-12-06
U01376,add_to_cart,2024-12-06
U01377,register,2024-08-31
U01377,app_open,2024-08-31
U01377,browse,2024-08-31
U01378,register,2024-09-18
U01378,app_open,2024-09-18
U01378,browse,2024-09-19
U01379,register,2024-08-06
U01379,app_open,2024-08-06
U01379,browse,2024-08-07
U01380,register,2024-10-08
U01380,app_open,2024-10-08
U01380,browse,2024-10-08
U01380,add_to_cart,2024-10-10
U01381,register,2024-05-27
U01381,app_open,2024-05-27
U01382,register,2024-08-16
U01382,browse,2024-08-17
U01382,add_to_cart,2024-08-18
U01382,purchase,2024-08-19
U01382,share,2024-08-20
U01383,register,2024-12-25
U01383,app_open,2024-12-25
U01384,register,2024-07-04
U01384,browse,2024-07-05
U01385,register,2024-10-22
U01385,app_open,2024-10-22
U01385,browse,2024-10-22
U01385,add_to_cart,2024-10-23
U01385,purchase,2024-10-24
U01386,register,2024-07-27
U01386,app_open,2024-07-27
U01387,register,2024-11-17
U01387,app_open,2024-11-17
U01387,browse,2024-11-17
U01388,register,2024-05-12
U01388,app_open,2024-05-12
U01388,browse,2024-05-13
U01389,register,2024-12-25
U01389,app_open,2024-12-25
U01389,browse,2024-12-25
U01390,register,2024-09-02
U01390,app_open,2024-09-02
U01391,register,2024-06-26
U01391,app_open,2024-06-26
U01391,browse,2024-06-26
U01391,add_to_cart,2024-06-26
U01391,purchase,2024-06-28
U01392,register,2024-04-08
U01392,app_open,2024-04-08
U01392,browse,2024-04-09
U01393,register,2024-05-30
U01393,app_open,2024-05-30
U01393,browse,2024-05-30
U01393,add_to_cart,2024-05-31
U01394,register,2024-09-20
U01394,app_open,2024-09-20
U01394,browse,2024-09-21
U01394,add_to_cart,2024-09-21
U01395,register,2024-07-30
U01395,app_open,2024-07-30
U01396,register,2024-11-28
U01396,app_open,2024-11-28
U01396,browse,2024-11-28
U01397,register,2024-08-27
U01397,app_open,2024-08-27
U01397,browse,2024-08-28
U01398,register,2024-07-01
U01398,browse,2024-07-02
U01399,register,2024-10-13
U01399,app_open,2024-10-13
U01399,browse,2024-10-14
U01400,register,2024-11-02
U01400,app_open,2024-11-02
U01401,register,2024-05-29
U01401,app_open,2024-05-29
U01402,register,2024-05-29
U01403,register,2024-03-10
U01403,browse,2024-03-10
U01404,register,2024-11-09
U01404,browse,2024-11-09
U01404,add_to_cart,2024-11-10
U01405,register,2024-10-24
U01405,app_open,2024-10-24
U01405,browse,2024-10-25
U01406,register,2024-09-08
U01406,browse,2024-09-09
U01406,add_to_cart,2024-09-11
U01407,register,2024-12-01
U01407,app_open,2024-12-01
U01408,register,2024-11-23
U01408,app_open,2024-11-23
U01408,browse,2024-11-23
U01408,add_to_cart,2024-11-23
U01408,purchase,2024-11-24
U01409,register,2024-10-06
U01409,app_open,2024-10-06
U01409,browse,2024-10-07
U01410,register,2024-12-06
U01410,browse,2024-12-06
U01411,register,2024-06-14
U01411,app_open,2024-06-14
U01411,browse,2024-06-15
U01411,add_to_cart,2024-06-17
U01411,purchase,2024-06-18
U01412,register,2024-05-02
U01412,app_open,2024-05-02
U01412,browse,2024-05-03
U01413,register,2024-07-08
U01413,app_open,2024-07-08
U01413,browse,2024-07-09
U01414,register,2024-03-28
U01414,app_open,2024-03-28
U01414,browse,2024-03-29
U01415,register,2024-09-23
U01415,browse,2024-09-24
U01415,add_to_cart,2024-09-24
U01416,register,2024-12-19
U01416,app_open,2024-12-19
U01416,browse,2024-12-20
U01416,add_to_cart,2024-12-20
U01417,register,2024-03-13
U01417,app_open,2024-03-13
U01417,browse,2024-03-14
U01417,add_to_cart,2024-03-15
U01418,register,2024-05-07
U01418,app_open,2024-05-07
U01419,register,2024-09-02
U01419,app_open,2024-09-02
U01419,browse,2024-09-02
U01420,register,2024-12-18
U01420,app_open,2024-12-18
U01420,browse,2024-12-18
U01421,register,2024-07-24
U01421,app_open,2024-07-24
U01422,register,2024-09-16
U01422,app_open,2024-09-16
U01422,browse,2024-09-17
U01422,add_to_cart,2024-09-17
U01422,purchase,2024-09-18
U01423,register,2024-03-15
U01423,browse,2024-03-15
U01424,register,2024-05-20
U01424,browse,2024-05-21
U01424,add_to_cart,2024-05-21
U01424,purchase,2024-05-22
U01424,share,2024-05-23
U01425,register,2024-12-28
U01425,app_open,2024-12-28
U01425,browse,2024-12-28
U01425,add_to_cart,2024-12-29
U01425,purchase,2024-12-29
U01426,register,2024-12-24
U01426,app_open,2024-12-24
U01426,browse,2024-12-24
U01427,register,2024-01-26
U01428,register,2024-12-22
U01428,browse,2024-12-22
U01429,register,2024-10-18
U01429,browse,2024-10-18
U01430,register,2024-12-06
U01430,app_open,2024-12-06
U01430,browse,2024-12-06
U01431,register,2024-09-03
U01431,app_open,2024-09-03
U01431,browse,2024-09-04
U01432,register,2024-09-19
U01432,browse,2024-09-19
U01433,register,2024-09-12
U01433,app_open,2024-09-12
U01434,register,2024-10-25
U01434,browse,2024-10-26
U01435,register,2024-05-16
U01435,app_open,2024-05-16
U01435,browse,2024-05-17
U01436,register,2024-03-04
U01436,app_open,2024-03-04
U01437,register,2024-07-21
U01437,app_open,2024-07-21
U01438,register,2024-11-02
U01438,app_open,2024-11-02
U01438,browse,2024-11-02
U01438,add_to_cart,2024-11-03
U01438,purchase,2024-11-03
U01439,register,2024-06-12
U01439,app_open,2024-06-12
U01439,browse,2024-06-12
U01439,add_to_cart,2024-06-12
U01440,register,2024-10-26
U01440,app_open,2024-10-26
U01440,browse,2024-10-26
U01441,register,2024-12-25
U01441,app_open,2024-12-25
U01441,browse,2024-12-25
U01441,add_to_cart,2024-12-27
U01441,purchase,2024-12-28
U01442,register,2024-04-21
U01442,app_open,2024-04-21
U01443,register,2024-10-26
U01443,app_open,2024-10-26
U01443,browse,2024-10-26
U01443,add_to_cart,2024-10-26
U01443,purchase,2024-10-27
U01443,repurchase,2024-11-08
U01444,register,2024-08-31
U01444,app_open,2024-08-31
U01444,browse,2024-09-01
U01445,register,2024-12-06
U01445,app_open,2024-12-06
U01445,browse,2024-12-07
U01446,register,2024-06-02
U01446,app_open,2024-06-02
U01447,register,2024-10-30
U01447,app_open,2024-10-30
U01448,register,2024-11-30
U01448,browse,2024-11-30
U01448,add_to_cart,2024-12-01
U01448,purchase,2024-12-01
U01448,repurchase,2024-12-14
U01449,register,2024-12-20
U01450,register,2024-10-28
U01450,app_open,2024-10-28
U01450,browse,2024-10-29
U01450,add_to_cart,2024-10-29
U01451,register,2024-09-14
U01451,app_open,2024-09-14
U01451,browse,2024-09-15
U01451,add_to_cart,2024-09-17
U01451,purchase,2024-09-18
U01451,repurchase,2024-09-28
U01452,register,2024-10-13
U01452,app_open,2024-10-13
U01452,browse,2024-10-14
U01453,register,2024-12-06
U01453,app_open,2024-12-06
U01453,browse,2024-12-07
U01454,register,2024-10-02
U01454,app_open,2024-10-02
U01454,browse,2024-10-03
U01454,add_to_cart,2024-10-04
U01455,register,2024-03-04
U01455,app_open,2024-03-04
U01455,browse,2024-03-04
U01455,add_to_cart,2024-03-06
U01455,purchase,2024-03-07
U01456,register,2024-12-18
U01457,register,2024-10-30
U01457,browse,2024-10-31
U01457,add_to_cart,2024-10-31
U01458,register,2024-10-27
U01458,browse,2024-10-27
U01459,register,2024-06-18
U01459,browse,2024-06-18
U01459,add_to_cart,2024-06-20
U01460,register,2024-10-23
U01460,app_open,2024-10-23
U01460,browse,2024-10-24
U01460,add_to_cart,2024-10-25
U01460,purchase,2024-10-27
U01460,repurchase,2024-11-10
U01461,register,2024-08-17
U01461,app_open,2024-08-17
U01461,browse,2024-08-17
U01462,register,2024-10-21
U01462,app_open,2024-10-21
U01462,browse,2024-10-21
U01463,register,2024-04-29
U01463,app_open,2024-04-29
U01463,browse,2024-04-29
U01463,add_to_cart,2024-04-30
U01463,purchase,2024-05-02
U01464,register,2024-10-23
U01464,app_open,2024-10-23
U01464,browse,2024-10-24
U01465,register,2024-12-30
U01465,app_open,2024-12-30
U01466,register,2024-03-21
U01466,app_open,2024-03-21
U01467,register,2024-12-26
U01467,app_open,2024-12-26
U01467,browse,2024-12-26
U01468,register,2024-08-20
U01468,app_open,2024-08-20
U01468,browse,2024-08-20
U01469,register,2024-12-06
U01469,app_open,2024-12-06
U01469,browse,2024-12-06
U01470,register,2024-11-18
U01470,app_open,2024-11-18
U01470,browse,2024-11-18
U01470,add_to_cart,2024-11-20
U01470,purchase,2024-11-20
U01471,register,2024-10-01
U01471,app_open,2024-10-01
U01471,browse,2024-10-01
U01471,add_to_cart,2024-10-01
U01471,purchase,2024-10-01
U01471,repurchase,2024-10-18
U01472,register,2024-11-09
U01472,app_open,2024-11-09
U01472,browse,2024-11-09
U01473,register,2024-12-08
U01473,app_open,2024-12-08
U01473,browse,2024-12-08
U01474,register,2024-08-20
U01474,app_open,2024-08-20
U01474,browse,2024-08-21
U01474,add_to_cart,2024-08-21
U01474,purchase,2024-08-21
U01474,share,2024-08-21
U01475,register,2024-07-27
U01475,app_open,2024-07-27
U01475,browse,2024-07-28
U01476,register,2024-10-25
U01477,register,2024-11-24
U01477,app_open,2024-11-24
U01478,register,2024-11-14
U01478,app_open,2024-11-14
U01478,browse,2024-11-14
U01479,register,2024-11-22
U01479,app_open,2024-11-22
U01479,browse,2024-11-22
U01480,register,2024-08-28
U01480,app_open,2024-08-28
U01481,register,2024-11-26
U01481,app_open,2024-11-26
U01481,browse,2024-11-27
U01481,add_to_cart,2024-11-28
U01481,purchase,2024-11-29
U01482,register,2024-05-06
U01482,app_open,2024-05-06
U01482,browse,2024-05-06
U01483,register,2024-09-26
U01483,app_open,2024-09-26
U01483,browse,2024-09-26
U01484,register,2024-01-28
U01485,register,2024-07-26
U01485,app_open,2024-07-26
U01486,register,2024-08-08
U01486,app_open,2024-08-08
U01486,browse,2024-08-08
U01487,register,2024-08-17
U01487,browse,2024-08-18
U01487,add_to_cart,2024-08-19
U01487,purchase,2024-08-21
U01488,register,2024-10-31
U01488,app_open,2024-10-31
U01488,browse,2024-11-01
U01489,register,2024-08-15
U01489,app_open,2024-08-15
U01489,browse,2024-08-15
U01490,register,2024-09-01
U01490,app_open,2024-09-01
U01490,browse,2024-09-01
U01491,register,2024-06-26
U01491,app_open,2024-06-26
U01491,browse,2024-06-26
U01491,add_to_cart,2024-06-27
U01491,purchase,2024-06-28
U01492,register,2024-08-10
U01492,app_open,2024-08-10
U01492,browse,2024-08-11
U01493,register,2024-06-23
U01493,app_open,2024-06-23
U01493,browse,2024-06-24
U01493,add_to_cart,2024-06-25
U01493,purchase,2024-06-25
U01494,register,2024-04-08
U01494,app_open,2024-04-08
U01495,register,2024-10-10
U01495,app_open,2024-10-10
U01496,register,2024-10-25
U01497,register,2024-10-14
U01497,browse,2024-10-14
U01498,register,2024-09-05
U01498,app_open,2024-09-05
U01499,register,2024-08-12
U01499,browse,2024-08-13
U01500,register,2024-12-05
U01500,app_open,2024-12-05
U01500,browse,2024-12-05
U01500,add_to_cart,2024-12-07
U01500,purchase,2024-12-08
U01500,repurchase,2024-12-26
U01500,share,2024-12-27
U01501,register,2024-09-19
U01502,register,2024-09-09
U01502,app_open,2024-09-09
U01502,browse,2024-09-10
U01503,register,2024-02-28
U01503,app_open,2024-02-28
U01504,register,2024-08-01
U01504,browse,2024-08-02
U01505,register,2024-08-13
U01505,app_open,2024-08-13
U01506,register,2024-08-18
U01506,app_open,2024-08-18
U01507,register,2024-10-05
U01507,app_open,2024-10-05
U01507,browse,2024-10-05
U01507,add_to_cart,2024-10-05
U01507,purchase,2024-10-05
U01507,repurchase,2024-10-30
U01508,register,2024-09-23
U01509,register,2024-10-11
U01509,app_open,2024-10-11
U01510,register,2024-11-15
U01510,app_open,2024-11-15
U01510,browse,2024-11-16
U01511,register,2024-11-25
U01511,app_open,2024-11-25
U01512,register,2024-11-05
U01512,app_open,2024-11-05
U01512,browse,2024-11-06
U01513,register,2024-12-22
U01513,app_open,2024-12-22
U01513,browse,2024-12-22
U01513,add_to_cart,2024-12-22
U01514,register,2024-02-19
U01514,app_open,2024-02-19
U01514,browse,2024-02-19
U01514,add_to_cart,2024-02-21
U01514,purchase,2024-02-23
U01514,share,2024-02-26
U01515,register,2024-06-10
U01515,app_open,2024-06-10
U01516,register,2024-02-01
U01516,app_open,2024-02-01
U01516,browse,2024-02-02
U01516,add_to_cart,2024-02-02
U01516,purchase,2024-02-04
U01517,register,2024-10-20
U01517,app_open,2024-10-20
U01517,browse,2024-10-21
U01518,register,2024-12-11
U01518,app_open,2024-12-11
U01518,browse,2024-12-12
U01519,register,2024-06-29
U01519,app_open,2024-06-29
U01519,browse,2024-06-29
U01519,add_to_cart,2024-07-01
U01520,register,2024-12-17
U01520,app_open,2024-12-17
U01520,browse,2024-12-17
U01520,add_to_cart,2024-12-17
U01521,register,2024-03-30
U01521,app_open,2024-03-30
U01522,register,2024-12-18
U01522,app_open,2024-12-18
U01522,browse,2024-12-18
U01523,register,2024-08-04
U01523,browse,2024-08-05
U01523,add_to_cart,2024-08-06
U01523,purchase,2024-08-08
U01523,repurchase,2024-09-04
U01524,register,2024-04-26
U01524,app_open,2024-04-26
U01524,browse,2024-04-26
U01525,register,2024-09-11
U01525,app_open,2024-09-11
U01525,browse,2024-09-11
U01525,add_to_cart,2024-09-12
U01526,register,2024-07-03
U01526,browse,2024-07-04
U01527,register,2024-07-13
U01527,app_open,2024-07-13
U01528,register,2024-07-21
U01528,app_open,2024-07-21
U01528,browse,2024-07-21
U01529,register,2024-11-23
U01529,app_open,2024-11-23
U01529,browse,2024-11-24
U01530,register,2024-09-25
U01530,app_open,2024-09-25
U01531,register,2024-07-22
U01531,app_open,2024-07-22
U01531,browse,2024-07-23
U01531,add_to_cart,2024-07-24
U01532,register,2024-10-12
U01532,app_open,2024-10-12
U01532,browse,2024-10-12
U01533,register,2024-11-04
U01533,app_open,2024-11-04
U01534,register,2024-07-09
U01534,app_open,2024-07-09
U01534,browse,2024-07-10
U01534,add_to_cart,2024-07-12
U01535,register,2024-08-22
U01535,app_open,2024-08-22
U01535,browse,2024-08-22
U01535,add_to_cart,2024-08-22
U01535,purchase,2024-08-23
U01535,repurchase,2024-09-21
U01536,register,2024-05-07
U01536,app_open,2024-05-07
U01536,browse,2024-05-08
U01537,register,2024-06-04
U01537,app_open,2024-06-04
U01537,browse,2024-06-05
U01538,register,2024-10-28
U01538,app_open,2024-10-28
U01538,browse,2024-10-29
U01538,add_to_cart,2024-10-30
U01538,purchase,2024-10-30
U01538,repurchase,2024-11-18
U01539,register,2024-06-04
U01539,app_open,2024-06-04
U01539,browse,2024-06-04
U01540,register,2024-09-21
U01540,app_open,2024-09-21
U01541,register,2024-11-03
U01542,register,2024-04-29
U01542,app_open,2024-04-29
U01542,browse,2024-04-29
U01542,add_to_cart,2024-04-30
U01542,purchase,2024-05-02
U01542,repurchase,2024-05-29
U01543,register,2024-10-01
U01543,app_open,2024-10-01
U01543,browse,2024-10-02
U01543,add_to_cart,2024-10-02
U01544,register,2024-07-03
U01544,app_open,2024-07-03
U01545,register,2024-12-24
U01545,app_open,2024-12-24
U01546,register,2024-09-10
U01546,app_open,2024-09-10
U01547,register,2024-11-23
U01547,app_open,2024-11-23
U01547,browse,2024-11-23
U01548,register,2024-09-27
U01548,app_open,2024-09-27
U01548,browse,2024-09-27
U01549,register,2024-03-17
U01549,browse,2024-03-17
U01550,register,2024-10-17
U01550,browse,2024-10-18
U01551,register,2024-12-22
U01551,app_open,2024-12-22
U01551,browse,2024-12-22
U01551,add_to_cart,2024-12-23
U01552,register,2024-10-10
U01552,app_open,2024-10-10
U01552,browse,2024-10-10
U01552,add_to_cart,2024-10-10
U01553,register,2024-11-26
U01553,app_open,2024-11-26
U01553,browse,2024-11-27
U01553,add_to_cart,2024-11-29
U01553,purchase,2024-11-29
U01553,repurchase,2024-12-27
U01553,share,2024-12-30
U01554,register,2024-12-09
U01554,browse,2024-12-09
U01554,add_to_cart,2024-12-11
U01555,register,2024-06-23
U01555,app_open,2024-06-23
U01556,register,2024-06-17
U01556,app_open,2024-06-17
U01556,browse,2024-06-17
U01556,add_to_cart,2024-06-19
U01556,purchase,2024-06-20
U01556,repurchase,2024-07-17
U01556,share,2024-07-17
U01557,register,2024-10-12
U01557,app_open,2024-10-12
U01557,browse,2024-10-13
U01557,add_to_cart,2024-10-14
U01557,purchase,2024-10-15
U01558,register,2024-08-22
U01558,app_open,2024-08-22
U01558,browse,2024-08-23
U01559,register,2024-11-30
U01559,browse,2024-12-01
U01560,register,2024-12-12
U01560,browse,2024-12-12
U01560,add_to_cart,2024-12-12
U01560,purchase,2024-12-12
U01560,repurchase,2025-01-01
U01561,register,2024-08-04
U01561,app_open,2024-08-04
U01561,browse,2024-08-05
U01562,register,2024-06-26
U01562,app_open,2024-06-26
U01562,browse,2024-06-27
U01563,register,2024-11-18
U01563,app_open,2024-11-18
U01563,browse,2024-11-19
U01563,add_to_cart,2024-11-20
U01564,register,2024-07-10
U01564,app_open,2024-07-10
U01564,browse,2024-07-10
U01564,add_to_cart,2024-07-11
U01564,purchase,2024-07-12
U01564,repurchase,2024-08-04
U01565,register,2024-11-27
U01565,browse,2024-11-27
U01565,add_to_cart,2024-11-29
U01565,purchase,2024-11-30
U01566,register,2024-08-25
U01566,app_open,2024-08-25
U01567,register,2024-10-25
U01567,app_open,2024-10-25
U01567,browse,2024-10-25
U01567,add_to_cart,2024-10-27
U01568,register,2024-04-22
U01568,app_open,2024-04-22
U01568,browse,2024-04-23
U01569,register,2024-10-15
U01569,app_open,2024-10-15
U01570,register,2024-09-02
U01570,app_open,2024-09-02
U01571,register,2024-10-06
U01571,app_open,2024-10-06
U01572,register,2024-05-29
U01572,app_open,2024-05-29
U01572,browse,2024-05-29
U01572,add_to_cart,2024-05-31
U01573,register,2024-11-09
U01573,app_open,2024-11-09
U01573,browse,2024-11-09
U01574,register,2024-12-05
U01574,browse,2024-12-05
U01575,register,2024-06-18
U01575,app_open,2024-06-18
U01576,register,2024-04-22
U01576,app_open,2024-04-22
U01576,browse,2024-04-23
U01576,add_to_cart,2024-04-24
U01576,purchase,2024-04-26
U01577,register,2024-02-26
U01577,app_open,2024-02-26
U01577,browse,2024-02-26
U01577,add_to_cart,2024-02-27
U01578,register,2024-10-19
U01578,app_open,2024-10-19
U01578,browse,2024-10-20
U01578,add_to_cart,2024-10-20
U01578,purchase,2024-10-21
U01578,repurchase,2024-11-16
U01579,register,2024-10-11
U01579,app_open,2024-10-11
U01579,browse,2024-10-12
U01580,register,2024-09-26
U01580,app_open,2024-09-26
U01580,browse,2024-09-26
U01580,add_to_cart,2024-09-27
U01580,purchase,2024-09-28
U01581,register,2024-06-24
U01581,app_open,2024-06-24
U01582,register,2024-08-16
U01582,app_open,2024-08-16
U01583,register,2024-10-08
U01583,app_open,2024-10-08
U01584,register,2024-09-14
U01584,app_open,2024-09-14
U01584,browse,2024-09-15
U01584,add_to_cart,2024-09-16
U01585,register,2024-12-28
U01585,app_open,2024-12-28
U01585,browse,2024-12-28
U01586,register,2024-05-14
U01586,app_open,2024-05-14
U01586,browse,2024-05-15
U01586,add_to_cart,2024-05-15
U01587,register,2024-10-31
U01587,app_open,2024-10-31
U01588,register,2024-08-20
U01588,app_open,2024-08-20
U01588,browse,2024-08-20
U01588,add_to_cart,2024-08-22
U01588,purchase,2024-08-23
U01588,repurchase,2024-09-22
U01588,share,2024-09-24
U01589,register,2024-08-26
U01589,app_open,2024-08-26
U01589,browse,2024-08-26
U01589,add_to_cart,2024-08-27
U01590,register,2024-11-05
U01590,app_open,2024-11-05
U01590,browse,2024-11-05
U01591,register,2024-10-30
U01591,app_open,2024-10-30
U01592,register,2024-12-29
U01592,app_open,2024-12-29
U01592,browse,2024-12-30
U01592,add_to_cart,2024-12-30
U01593,register,2024-05-10
U01593,app_open,2024-05-10
U01593,browse,2024-05-11
U01594,register,2024-04-27
U01594,app_open,2024-04-27
U01594,browse,2024-04-28
U01594,add_to_cart,2024-04-30
U01595,register,2024-11-06
U01595,app_open,2024-11-06
U01595,browse,2024-11-07
U01595,add_to_cart,2024-11-09
U01595,purchase,2024-11-11
U01596,register,2024-10-04
U01596,app_open,2024-10-04
U01596,browse,2024-10-05
U01597,register,2024-07-10
U01597,browse,2024-07-11
U01597,add_to_cart,2024-07-11
U01597,purchase,2024-07-12
U01597,share,2024-07-16
U01598,register,2024-04-12
U01598,app_open,2024-04-12
U01599,register,2024-04-16
U01599,app_open,2024-04-16
U01599,browse,2024-04-16
U01599,add_to_cart,2024-04-18
U01600,register,2024-12-11
U01600,app_open,2024-12-11
U01600,browse,2024-12-12
U01601,register,2024-06-08
U01601,app_open,2024-06-08
U01602,register,2024-07-26
U01602,app_open,2024-07-26
U01603,register,2024-06-22
U01603,app_open,2024-06-22
U01603,browse,2024-06-22
U01604,register,2024-08-05
U01604,app_open,2024-08-05
U01604,browse,2024-08-06
