user_id,order_date,order_amount,order_id
U00235,2024-12-12,304.13,ORD00234_3
U00235,2024-12-19,204.88,ORD00234_0
U00236,2024-02-18,283.98,ORD00235_1
U00236,2024-09-03,313.26,ORD00235_2
U00236,2024-11-19,232.15,ORD00235_0
U00237,2024-01-27,108.74,ORD00236_2
U00237,2024-03-20,119.65,ORD00236_1
U00237,2024-08-03,110.12,ORD00236_0
U00238,2024-02-13,263.62,ORD00237_4
U00238,2024-08-29,399.31,ORD00237_1
U00238,2024-10-31,218.07,ORD00237_2
U00238,2024-11-07,520.16,ORD00237_3
U00238,2024-12-07,587.26,ORD00237_0
U00238,2024-12-08,241.28,ORD00237_5
U00239,2024-01-10,794.1,ORD00238_11
U00239,2024-01-30,283.75,ORD00238_15
U00239,2024-02-03,878.51,ORD00238_7
U00239,2024-02-11,504.45,ORD00238_9
U00239,2024-02-14,400.48,ORD00238_2
U00239,2024-02-24,1006.1,ORD00238_8
U00239,2024-02-27,356.14,ORD00238_17
U00239,2024-03-02,644.5,ORD00238_3
U00239,2024-04-06,686.56,ORD00238_22
U00239,2024-04-26,507.11,ORD00238_6
U00239,2024-05-07,291.99,ORD00238_12
U00239,2024-05-24,611.17,ORD00238_0
U00239,2024-05-26,850.31,ORD00238_20
U00239,2024-06-09,339.01,ORD00238_21
U00239,2024-06-14,601.77,ORD00238_19
U00239,2024-07-11,802.31,ORD00238_13
U00239,2024-08-18,932.26,ORD00238_10
U00239,2024-08-18,737.94,ORD00238_14
U00239,2024-09-21,289.61,ORD00238_16
U00239,2024-10-26,426.98,ORD00238_5
U00239,2024-11-03,994.78,ORD00238_4
U00239,2024-11-03,715.09,ORD00238_18
U00239,2024-11-28,749.3,ORD00238_1
U00240,2024-08-06,129.68,ORD00239_1
U00240,2024-11-08,167.81,ORD00239_0
U00241,2024-01-05,25.76,ORD00240_1
U00241,2024-01-18,35.57,ORD00240_2
U00241,2024-06-30,66.2,ORD00240_0
U00242,2024-10-03,163.1,ORD00241_0
U00243,2024-02-24,55.8,ORD00242_0
U00244,2024-02-11,730.85,ORD00243_4
U00244,2024-03-27,645.95,ORD00243_1
U00244,2024-04-09,619.89,ORD00243_7
U00244,2024-04-27,283.46,ORD00243_3
U00244,2024-07-16,382.82,ORD00243_0
U00244,2024-09-14,448.74,ORD00243_6
U00244,2024-11-17,728.14,ORD00243_2
U00244,2024-11-20,761.24,ORD00243_8
U00244,2024-11-24,199.1,ORD00243_5
U00245,2024-07-15,79.73,ORD00244_0
U00246,2024-01-14,248.17,ORD00245_0
U00246,2024-02-26,395.23,ORD00245_1
U00246,2024-07-28,277.99,ORD00245_2
U00246,2024-10-05,283.34,ORD00245_4
U00246,2024-11-30,142.99,ORD00245_5
U00246,2024-12-09,454.12,ORD00245_3
U00247,2024-02-16,241.92,ORD00246_4
U00247,2024-04-05,497.99,ORD00246_5
U00247,2024-04-18,425.04,ORD00246_3
U00247,2024-08-01,573.25,ORD00246_0
U00247,2024-11-16,264.22,ORD00246_2
U00247,2024-12-30,580.01,ORD00246_1
U00248,2024-02-07,110.72,ORD00247_5
U00248,2024-03-22,223.23,ORD00247_2
U00248,2024-06-10,131.07,ORD00247_4
U00248,2024-06-15,224.07,ORD00247_1
U00248,2024-07-19,107.28,ORD00247_6
U00248,2024-08-07,222.39,ORD00247_0
U00248,2024-09-11,173.36,ORD00247_7
U00248,2024-11-05,233.98,ORD00247_3
U00249,2024-07-22,101.86,ORD00248_0
U00249,2024-07-24,210.55,ORD00248_1
U00250,2024-03-28,30.3,ORD00249_0
U00250,2024-05-14,41.63,ORD00249_1
U00251,2024-03-14,130.99,ORD00250_1
U00251,2024-04-17,201.53,ORD00250_2
U00251,2024-07-14,113.02,ORD00250_3
U00251,2024-12-24,113.94,ORD00250_0
U00252,2024-01-03,395.45,ORD00251_4
U00252,2024-01-04,1020.07,ORD00251_14
U00252,2024-02-13,863.97,ORD00251_2
U00252,2024-02-14,908.32,ORD00251_1
U00252,2024-02-21,462.98,ORD00251_10
U00252,2024-02-25,710.51,ORD00251_18
U00252,2024-03-06,561.05,ORD00251_25
U00252,2024-03-14,382.96,ORD00251_5
U00252,2024-04-28,288.77,ORD00251_0
U00252,2024-05-24,807.28,ORD00251_7
U00252,2024-06-03,827.81,ORD00251_21
U00252,2024-08-06,713.23,ORD00251_12
U00252,2024-08-18,887.82,ORD00251_9
U00252,2024-08-19,478.95,ORD00251_22
U00252,2024-09-05,940.61,ORD00251_24
U00252,2024-09-15,658.42,ORD00251_15
U00252,2024-10-03,613.14,ORD00251_13
U00252,2024-10-22,359.65,ORD00251_19
U00252,2024-10-28,997.45,ORD00251_20
U00252,2024-11-05,585.84,ORD00251_17
U00252,2024-11-17,388.57,ORD00251_8
U00252,2024-11-20,893.79,ORD00251_11
U00252,2024-11-21,996.56,ORD00251_3
U00252,2024-11-27,691.57,ORD00251_6
U00252,2024-12-02,876.14,ORD00251_23
U00252,2024-12-22,339.8,ORD00251_16
U00253,2024-04-12,92.01,ORD00252_2
U00253,2024-08-03,86.6,ORD00252_1
U00253,2024-11-18,43.7,ORD00252_0
U00254,2024-12-18,153.12,ORD00253_0
U00255,2024-01-05,111.05,ORD00254_0
U00255,2024-11-22,66.18,ORD00254_1
U00255,2024-12-27,136.63,ORD00254_2
U00256,2024-01-20,243.69,ORD00255_1
U00256,2024-02-14,446.07,ORD00255_3
U00256,2024-03-06,469.07,ORD00255_0
U00256,2024-03-31,354.48,ORD00255_4
U00256,2024-06-14,423.88,ORD00255_5
U00256,2024-07-17,234.46,ORD00255_2
U00256,2024-08-01,357.19,ORD00255_6
U00257,2024-06-18,378.19,ORD00256_5
U00257,2024-08-26,289.15,ORD00256_1
U00257,2024-09-30,480.46,ORD00256_2
U00257,2024-10-15,391.22,ORD00256_0
U00257,2024-10-19,379.68,ORD00256_3
U00257,2024-10-26,557.57,ORD00256_6
U00257,2024-11-15,434.24,ORD00256_4
U00258,2024-01-03,927.72,ORD00257_16
U00258,2024-01-21,612.65,ORD00257_20
U00258,2024-01-29,1044.74,ORD00257_17
U00258,2024-02-07,595.13,ORD00257_9
U00258,2024-02-08,1100.12,ORD00257_15
U00258,2024-02-12,638.47,ORD00257_27
U00258,2024-02-16,490.45,ORD00257_8
U00258,2024-03-04,502.89,ORD00257_13
U00258,2024-03-31,351.37,ORD00257_22
U00258,2024-04-01,992.94,ORD00257_3
U00258,2024-04-06,1100.55,ORD00257_18
U00258,2024-04-07,1000.48,ORD00257_0
U00258,2024-04-11,1081.88,ORD00257_21
U00258,2024-04-12,910.18,ORD00257_26
U00258,2024-04-20,809.71,ORD00257_23
U00258,2024-05-04,416.52,ORD00257_14
U00258,2024-05-07,643.18,ORD00257_7
U00258,2024-07-07,337.73,ORD00257_5
U00258,2024-07-09,574.96,ORD00257_28
U00258,2024-07-11,700.54,ORD00257_24
U00258,2024-07-21,875.02,ORD00257_19
U00258,2024-08-11,862.64,ORD00257_11
U00258,2024-08-13,1076.83,ORD00257_10
U00258,2024-10-17,812.91,ORD00257_25
U00258,2024-10-27,889.04,ORD00257_4
U00258,2024-11-09,789.22,ORD00257_6
U00258,2024-11-10,1028.2,ORD00257_2
U00258,2024-12-15,826.75,ORD00257_1
U00258,2024-12-16,748.43,ORD00257_12
U00259,2024-08-17,69.3,ORD00258_1
U00259,2024-09-14,43.77,ORD00258_0
U00260,2024-02-16,696.75,ORD00259_7
U00260,2024-05-02,248.08,ORD00259_5
U00260,2024-05-23,529.9,ORD00259_6
U00260,2024-08-05,578.18,ORD00259_1
U00260,2024-08-23,222.22,ORD00259_3
U00260,2024-09-17,261.01,ORD00259_4
U00260,2024-11-21,709.87,ORD00259_0
U00260,2024-12-11,596.86,ORD00259_2
U00261,2024-01-21,318.01,ORD00260_5
U00261,2024-06-03,624.88,ORD00260_0
U00261,2024-07-04,490.39,ORD00260_1
U00261,2024-07-17,284.58,ORD00260_4
U00261,2024-09-20,421.86,ORD00260_3
U00261,2024-12-06,591.74,ORD00260_6
U00261,2024-12-23,634.39,ORD00260_2
U00262,2024-01-29,741.84,ORD00261_12
U00262,2024-03-13,827.49,ORD00261_18
U00262,2024-03-20,835.14,ORD00261_3
U00262,2024-04-11,265.43,ORD00261_7
U00262,2024-05-08,285.16,ORD00261_19
U00262,2024-05-14,710.03,ORD00261_15
U00262,2024-06-01,304.76,ORD00261_20
U00262,2024-06-02,754.26,ORD00261_2
U00262,2024-06-14,372.24,ORD00261_8
U00262,2024-08-03,902.44,ORD00261_11
U00262,2024-08-07,728.23,ORD00261_13
U00262,2024-08-08,700.19,ORD00261_14
U00262,2024-08-12,607.25,ORD00261_9
U00262,2024-08-19,318.1,ORD00261_6
U00262,2024-09-05,597.31,ORD00261_0
U00262,2024-09-05,645.42,ORD00261_10
U00262,2024-09-21,294.83,ORD00261_1
U00262,2024-10-28,443.72,ORD00261_17
U00262,2024-12-07,889.41,ORD00261_5
U00262,2024-12-26,318.96,ORD00261_16
U00262,2024-12-30,359.33,ORD00261_4
U00263,2024-03-27,211.19,ORD00262_1
U00263,2024-11-09,191.61,ORD00262_0
U00264,2024-02-15,485.49,ORD00263_3
U00264,2024-04-14,219.03,ORD00263_2
U00264,2024-04-26,160.71,ORD00263_1
U00264,2024-07-27,335.37,ORD00263_0
U00264,2024-08-03,249.21,ORD00263_4
U00264,2024-10-27,546.95,ORD00263_5
U00265,2024-01-16,640.53,ORD00264_0
U00265,2024-08-05,378.76,ORD00264_4
U00265,2024-08-30,333.63,ORD00264_1
U00265,2024-09-23,687.07,ORD00264_3
U00265,2024-09-27,599.12,ORD00264_2
U00266,2024-04-12,187.22,ORD00265_0
U00266,2024-06-26,135.63,ORD00265_1
U00266,2024-07-22,90.48,ORD00265_3
U00266,2024-11-10,119.5,ORD00265_2
U00267,2024-01-28,207.17,ORD00266_2
U00267,2024-02-05,115.74,ORD00266_5
U00267,2024-03-23,273.79,ORD00266_7
U00267,2024-04-21,279.31,ORD00266_4
U00267,2024-04-26,310.21,ORD00266_1
U00267,2024-05-07,183.55,ORD00266_8
U00267,2024-05-11,213.18,ORD00266_0
U00267,2024-07-06,126.51,ORD00266_3
U00267,2024-08-04,205.69,ORD00266_6
U00268,2024-06-12,26.29,ORD00267_0
U00269,2024-02-08,137.22,ORD00268_2
U00269,2024-03-06,317.95,ORD00268_0
U00269,2024-10-26,302.72,ORD00268_1
U00270,2024-01-02,485.23,ORD00269_5
U00270,2024-02-18,547.58,ORD00269_1
U00270,2024-02-28,1122.8,ORD00269_3
U00270,2024-03-02,1372.43,ORD00269_15
U00270,2024-03-15,1086.03,ORD00269_22
U00270,2024-03-22,789.13,ORD00269_7
U00270,2024-04-09,1332.19,ORD00269_14
U00270,2024-04-15,862.34,ORD00269_11
U00270,2024-04-23,1161.81,ORD00269_16
U00270,2024-04-23,1024.06,ORD00269_23
U00270,2024-05-19,906.37,ORD00269_8
U00270,2024-05-22,715.18,ORD00269_17
U00270,2024-06-07,522.21,ORD00269_0
U00270,2024-06-18,398.28,ORD00269_18
U00270,2024-06-19,559.88,ORD00269_12
U00270,2024-06-20,1356.94,ORD00269_21
U00270,2024-07-29,1311.71,ORD00269_6
U00270,2024-08-29,528.27,ORD00269_20
U00270,2024-08-31,374.83,ORD00269_2
U00270,2024-09-26,849.66,ORD00269_9
U00270,2024-10-27,631.01,ORD00269_13
U00270,2024-12-14,697.37,ORD00269_19
U00270,2024-12-20,999.14,ORD00269_10
U00270,2024-12-24,512.53,ORD00269_4
U00271,2024-01-29,944.3,ORD00270_10
U00271,2024-01-30,449.06,ORD00270_9
U00271,2024-01-31,751.06,ORD00270_18
U00271,2024-03-02,618.09,ORD00270_12
U00271,2024-03-08,615.81,ORD00270_13
U00271,2024-03-09,1076.98,ORD00270_6
U00271,2024-04-07,927.17,ORD00270_5
U00271,2024-04-21,1094.98,ORD00270_1
U00271,2024-05-09,331.45,ORD00270_16
U00271,2024-05-09,474.12,ORD00270_19
U00271,2024-05-16,324.63,ORD00270_7
U00271,2024-05-20,1018.37,ORD00270_14
U00271,2024-06-11,948.32,ORD00270_15
U00271,2024-07-03,488.05,ORD00270_11
U00271,2024-07-14,613.8,ORD00270_2
U00271,2024-09-11,419.6,ORD00270_0
U00271,2024-10-15,519.9,ORD00270_8
U00271,2024-10-19,342.87,ORD00270_4
U00271,2024-10-23,814.47,ORD00270_17
U00271,2024-12-18,1067.13,ORD00270_3
U00272,2024-02-24,296.89,ORD00271_3
U00272,2024-03-11,216.21,ORD00271_2
U00272,2024-06-10,455.09,ORD00271_1
U00272,2024-09-12,617.52,ORD00271_0
U00273,2024-01-11,587.93,ORD00272_2
U00273,2024-01-16,699.69,ORD00272_19
U00273,2024-01-22,654.39,ORD00272_24
U00273,2024-01-26,311.99,ORD00272_20
U00273,2024-01-27,481.36,ORD00272_15
U00273,2024-01-30,512.27,ORD00272_8
U00273,2024-02-09,589.21,ORD00272_14
U00273,2024-02-13,736.54,ORD00272_5
U00273,2024-03-12,347.9,ORD00272_21
U00273,2024-04-13,221.01,ORD00272_4
U00273,2024-04-24,723.14,ORD00272_10
U00273,2024-05-25,291.5,ORD00272_3
U00273,2024-06-09,533.74,ORD00272_25
U00273,2024-06-18,661.48,ORD00272_16
U00273,2024-06-25,457.09,ORD00272_23
U00273,2024-07-05,477.87,ORD00272_6
U00273,2024-07-06,566.81,ORD00272_0
U00273,2024-07-06,641.66,ORD00272_17
U00273,2024-08-07,245.73,ORD00272_22
U00273,2024-08-16,650.3,ORD00272_18
U00273,2024-08-29,237.44,ORD00272_27
U00273,2024-09-11,308.86,ORD00272_7
U00273,2024-10-07,608.87,ORD00272_11
U00273,2024-10-24,699.97,ORD00272_1
U00273,2024-11-08,788.75,ORD00272_9
U00273,2024-11-23,624.41,ORD00272_13
U00273,2024-11-26,668.69,ORD00272_12
U00273,2024-12-18,501.19,ORD00272_26
U00274,2024-08-28,118.18,ORD00273_0
U00275,2024-03-12,42.97,ORD00274_1
U00275,2024-05-25,41.5,ORD00274_0
U00276,2024-03-19,840.55,ORD00275_6
U00276,2024-04-13,453.48,ORD00275_3
U00276,2024-04-29,1246.2,ORD00275_10
U00276,2024-05-19,1011.72,ORD00275_1
U00276,2024-05-20,830.49,ORD00275_4
U00276,2024-07-01,580.69,ORD00275_5
U00276,2024-07-04,788.78,ORD00275_8
U00276,2024-08-17,750.12,ORD00275_9
U00276,2024-09-02,1348.02,ORD00275_0
U00276,2024-09-03,648.78,ORD00275_11
U00276,2024-09-25,1328.43,ORD00275_7
U00276,2024-10-04,1291.82,ORD00275_2
U00276,2024-11-18,800.23,ORD00275_12
U00277,2024-03-03,66.53,ORD00276_2
U00277,2024-04-03,72.5,ORD00276_0
U00277,2024-05-08,89.78,ORD00276_1
U00278,2024-01-24,432.06,ORD00277_1
U00278,2024-01-31,692.74,ORD00277_10
U00278,2024-02-11,752.3,ORD00277_5
U00278,2024-05-22,445.06,ORD00277_4
U00278,2024-06-21,442.53,ORD00277_0
U00278,2024-07-10,619.19,ORD00277_7
U00278,2024-07-26,725.0,ORD00277_6
U00278,2024-08-02,795.89,ORD00277_9
U00278,2024-08-30,401.64,ORD00277_8
U00278,2024-10-08,785.3,ORD00277_11
U00278,2024-10-20,659.44,ORD00277_15
U00278,2024-10-30,226.09,ORD00277_13
U00278,2024-11-09,326.06,ORD00277_3
U00278,2024-11-18,577.75,ORD00277_14
U00278,2024-11-29,642.87,ORD00277_12
U00278,2024-12-21,794.7,ORD00277_2
U00279,2024-01-17,263.96,ORD00278_1
U00279,2024-02-13,173.81,ORD00278_0
U00279,2024-03-16,243.96,ORD00278_3
U00279,2024-06-16,143.52,ORD00278_2
U00280,2024-03-25,254.58,ORD00279_0
U00280,2024-04-08,178.38,ORD00279_1
U00280,2024-08-03,257.09,ORD00279_2
U00281,2024-01-27,736.79,ORD00280_2
U00281,2024-01-31,486.67,ORD00280_0
U00281,2024-02-27,201.79,ORD00280_4
U00281,2024-05-09,602.36,ORD00280_1
U00281,2024-12-24,542.98,ORD00280_3
U00282,2024-02-17,254.18,ORD00281_5
U00282,2024-04-30,569.2,ORD00281_1
U00282,2024-05-27,527.37,ORD00281_0
U00282,2024-06-17,250.13,ORD00281_2
U00282,2024-08-12,450.73,ORD00281_3
U00282,2024-09-17,624.77,ORD00281_4
U00282,2024-09-17,475.81,ORD00281_7
U00282,2024-10-17,441.32,ORD00281_6
U00282,2024-12-24,303.92,ORD00281_8
U00283,2024-03-09,168.06,ORD00282_0
U00284,2024-01-16,190.76,ORD00283_0
U00284,2024-02-08,584.91,ORD00283_2
U00284,2024-09-12,191.32,ORD00283_3
U00284,2024-11-27,284.34,ORD00283_1
U00285,2024-06-26,60.58,ORD00284_0
U00286,2024-08-01,104.58,ORD00285_0
U00287,2024-03-30,75.94,ORD00286_0
U00287,2024-11-06,152.93,ORD00286_1
U00288,2024-01-12,447.3,ORD00287_19
U00288,2024-01-18,652.18,ORD00287_8
U00288,2024-01-19,404.71,ORD00287_10
U00288,2024-01-21,919.51,ORD00287_20
U00288,2024-03-06,290.22,ORD00287_24
U00288,2024-03-17,806.2,ORD00287_6
U00288,2024-03-20,724.16,ORD00287_17
U00288,2024-03-24,630.62,ORD00287_12
U00288,2024-04-29,580.38,ORD00287_11
U00288,2024-06-29,584.98,ORD00287_5
U00288,2024-07-04,615.22,ORD00287_3
U00288,2024-07-07,749.99,ORD00287_9
U00288,2024-08-05,356.71,ORD00287_15
U00288,2024-08-09,453.38,ORD00287_16
U00288,2024-08-14,621.18,ORD00287_18
U00288,2024-08-15,432.87,ORD00287_21
U00288,2024-08-25,275.22,ORD00287_7
U00288,2024-09-01,310.88,ORD00287_0
U00288,2024-10-02,649.7,ORD00287_4
U00288,2024-10-05,599.52,ORD00287_2
U00288,2024-10-09,773.68,ORD00287_23
U00288,2024-10-14,408.34,ORD00287_22
U00288,2024-10-15,812.69,ORD00287_1
U00288,2024-11-25,405.07,ORD00287_13
U00288,2024-12-06,311.21,ORD00287_14
U00289,2024-02-24,447.76,ORD00288_0
U00289,2024-06-30,258.0,ORD00288_3
U00289,2024-07-16,624.13,ORD00288_1
U00289,2024-08-24,591.92,ORD00288_2
U00289,2024-09-11,527.1,ORD00288_4
U00289,2024-11-10,618.56,ORD00288_5
U00290,2024-01-15,474.19,ORD00289_11
U00290,2024-01-24,979.9,ORD00289_1
U00290,2024-01-29,669.84,ORD00289_13
U00290,2024-02-06,794.7,ORD00289_4
U00290,2024-02-19,276.84,ORD00289_21
U00290,2024-02-22,340.22,ORD00289_7
U00290,2024-04-09,813.99,ORD00289_10
U00290,2024-04-10,409.77,ORD00289_12
U00290,2024-05-18,856.67,ORD00289_20
U00290,2024-06-30,771.42,ORD00289_6
U00290,2024-07-09,771.87,ORD00289_23
U00290,2024-07-12,338.94,ORD00289_19
U00290,2024-07-20,735.39,ORD00289_22
U00290,2024-08-01,971.79,ORD00289_16
U00290,2024-08-14,1014.7,ORD00289_5
U00290,2024-08-22,1022.63,ORD00289_8
U00290,2024-09-12,350.57,ORD00289_0
U00290,2024-09-27,745.56,ORD00289_15
U00290,2024-10-05,907.54,ORD00289_17
U00290,2024-10-13,919.69,ORD00289_9
U00290,2024-10-14,282.35,ORD00289_3
U00290,2024-11-26,617.4,ORD00289_18
U00290,2024-12-12,544.46,ORD00289_2
U00290,2024-12-29,269.6,ORD00289_14
U00291,2024-01-15,167.39,ORD00290_2
U00291,2024-01-21,384.78,ORD00290_1
U00291,2024-03-09,209.69,ORD00290_5
U00291,2024-03-15,130.45,ORD00290_0
U00291,2024-03-26,294.86,ORD00290_3
U00291,2024-04-10,350.51,ORD00290_8
U00291,2024-04-30,470.7,ORD00290_7
U00291,2024-05-25,137.71,ORD00290_9
U00291,2024-07-24,319.15,ORD00290_13
U00291,2024-08-13,434.68,ORD00290_12
U00291,2024-08-30,218.49,ORD00290_10
U00291,2024-11-01,379.18,ORD00290_4
U00291,2024-11-29,279.37,ORD00290_6
U00291,2024-12-02,417.16,ORD00290_11
U00292,2024-01-24,345.2,ORD00291_9
U00292,2024-02-13,255.54,ORD00291_10
U00292,2024-04-02,754.1,ORD00291_15
U00292,2024-04-15,731.41,ORD00291_18
U00292,2024-06-06,679.91,ORD00291_2
U00292,2024-06-10,511.74,ORD00291_13
U00292,2024-06-16,760.57,ORD00291_7
U00292,2024-07-17,440.41,ORD00291_12
U00292,2024-07-21,581.74,ORD00291_8
U00292,2024-07-28,388.35,ORD00291_16
U00292,2024-08-07,230.15,ORD00291_17
U00292,2024-08-09,780.1,ORD00291_1
U00292,2024-08-21,253.61,ORD00291_14
U00292,2024-09-18,353.21,ORD00291_4
U00292,2024-10-06,318.6,ORD00291_6
U00292,2024-11-04,439.47,ORD00291_19
U00292,2024-11-21,377.38,ORD00291_3
U00292,2024-12-02,498.21,ORD00291_0
U00292,2024-12-09,616.9,ORD00291_5
U00292,2024-12-28,242.9,ORD00291_11
U00293,2024-11-23,65.25,ORD00292_0
U00294,2024-02-22,142.2,ORD00293_2
U00294,2024-04-01,357.35,ORD00293_0
U00294,2024-05-11,126.26,ORD00293_3
U00294,2024-12-24,137.33,ORD00293_1
U00295,2024-09-06,245.93,ORD00294_1
U00295,2024-11-18,174.44,ORD00294_0
U00296,2024-02-27,96.14,ORD00295_2
U00296,2024-07-07,63.3,ORD00295_0
U00296,2024-10-16,101.19,ORD00295_1
U00297,2024-02-08,258.14,ORD00296_1
U00297,2024-03-14,373.32,ORD00296_3
U00297,2024-03-18,213.44,ORD00296_0
U00297,2024-05-26,484.88,ORD00296_4
U00297,2024-07-24,279.25,ORD00296_6
U00297,2024-07-31,512.12,ORD00296_5
U00297,2024-12-01,336.38,ORD00296_2
U00298,2024-01-08,156.55,ORD00297_23
U00298,2024-02-03,378.9,ORD00297_27
U00298,2024-02-07,396.39,ORD00297_25
U00298,2024-03-27,318.71,ORD00297_16
U00298,2024-04-07,280.57,ORD00297_15
U00298,2024-04-14,350.72,ORD00297_0
U00298,2024-04-20,521.56,ORD00297_9
U00298,2024-05-06,511.59,ORD00297_10
U00298,2024-05-31,310.9,ORD00297_21
U00298,2024-06-03,174.52,ORD00297_11
U00298,2024-06-11,490.0,ORD00297_24
U00298,2024-07-01,488.76,ORD00297_7
U00298,2024-07-08,183.7,ORD00297_20
U00298,2024-07-17,463.53,ORD00297_17
U00298,2024-07-20,407.53,ORD00297_6
U00298,2024-08-06,152.94,ORD00297_26
U00298,2024-08-08,561.87,ORD00297_3
U00298,2024-08-23,521.18,ORD00297_28
U00298,2024-09-02,307.74,ORD00297_8
U00298,2024-09-14,169.41,ORD00297_1
U00298,2024-09-14,556.35,ORD00297_4
U00298,2024-09-14,346.63,ORD00297_5
U00298,2024-09-18,189.92,ORD00297_2
U00298,2024-09-20,573.2,ORD00297_14
U00298,2024-10-04,492.22,ORD00297_22
U00298,2024-10-07,276.53,ORD00297_19
U00298,2024-10-14,529.61,ORD00297_13
U00298,2024-10-15,342.96,ORD00297_12
U00298,2024-11-05,529.77,ORD00297_18
U00299,2024-01-09,183.23,ORD00298_0
U00299,2024-01-10,271.79,ORD00298_7
U00299,2024-03-05,111.23,ORD00298_5
U00299,2024-04-22,286.67,ORD00298_1
U00299,2024-04-24,228.62,ORD00298_4
U00299,2024-07-04,266.11,ORD00298_2
U00299,2024-08-26,112.52,ORD00298_6
U00299,2024-09-22,276.22,ORD00298_3
U00300,2024-04-27,32.72,ORD00299_1
U00300,2024-06-25,71.5,ORD00299_0
U00301,2024-09-09,145.9,ORD00300_0
U00301,2024-10-17,230.42,ORD00300_1
U00301,2024-12-23,272.64,ORD00300_2
U00302,2024-01-07,124.74,ORD00301_2
U00302,2024-02-24,373.09,ORD00301_3
U00302,2024-03-02,437.86,ORD00301_4
U00302,2024-07-10,114.59,ORD00301_1
U00302,2024-08-12,202.35,ORD00301_0
U00302,2024-08-19,433.35,ORD00301_5
U00302,2024-10-18,397.51,ORD00301_7
U00302,2024-12-19,429.98,ORD00301_6
U00303,2024-02-02,147.75,ORD00302_2
U00303,2024-05-22,63.19,ORD00302_1
U00303,2024-10-10,144.02,ORD00302_0
U00304,2024-03-07,323.61,ORD00303_7
U00304,2024-04-08,299.25,ORD00303_5
U00304,2024-04-18,283.51,ORD00303_1
U00304,2024-06-04,249.95,ORD00303_4
U00304,2024-08-27,94.52,ORD00303_2
U00304,2024-11-05,228.06,ORD00303_3
U00304,2024-11-22,234.89,ORD00303_6
U00304,2024-11-28,256.77,ORD00303_0
U00305,2024-02-21,65.95,ORD00304_0
U00305,2024-12-02,80.58,ORD00304_1
U00306,2024-03-04,685.01,ORD00305_0
U00306,2024-03-19,300.02,ORD00305_7
U00306,2024-03-30,305.16,ORD00305_5
U00306,2024-04-23,679.9,ORD00305_1
U00306,2024-05-24,559.87,ORD00305_2
U00306,2024-06-14,420.92,ORD00305_3
U00306,2024-06-24,405.05,ORD00305_8
U00306,2024-11-27,294.59,ORD00305_6
U00306,2024-12-14,717.83,ORD00305_4
U00307,2024-04-25,87.28,ORD00306_0
U00307,2024-08-17,205.09,ORD00306_1
U00308,2024-01-08,1217.56,ORD00307_7
U00308,2024-02-15,1206.97,ORD00307_6
U00308,2024-04-01,1096.55,ORD00307_3
U00308,2024-05-12,820.81,ORD00307_4
U00308,2024-06-09,457.59,ORD00307_11
U00308,2024-06-27,612.76,ORD00307_8
U00308,2024-07-02,950.08,ORD00307_2
U00308,2024-10-19,1005.86,ORD00307_9
U00308,2024-11-09,529.68,ORD00307_5
U00308,2024-11-26,1101.75,ORD00307_10
U00308,2024-12-10,693.55,ORD00307_0
U00308,2024-12-11,592.78,ORD00307_1
U00309,2024-07-07,45.85,ORD00308_2
U00309,2024-11-07,32.55,ORD00308_1
U00309,2024-11-13,51.65,ORD00308_0
U00310,2024-02-14,1031.55,ORD00309_3
U00310,2024-05-07,1206.7,ORD00309_0
U00310,2024-06-08,1369.82,ORD00309_6
U00310,2024-07-08,1163.92,ORD00309_8
U00310,2024-08-15,1254.3,ORD00309_5
U00310,2024-09-29,1516.96,ORD00309_1
U00310,2024-11-13,1500.19,ORD00309_4
U00310,2024-12-20,1355.11,ORD00309_2
U00310,2024-12-23,1337.34,ORD00309_7
U00311,2024-02-09,166.58,ORD00310_0
U00311,2024-03-22,124.71,ORD00310_1
U00312,2024-06-19,101.25,ORD00311_0
U00312,2024-06-25,81.55,ORD00311_1
U00313,2024-01-12,664.2,ORD00312_7
U00313,2024-01-24,498.73,ORD00312_2
U00313,2024-03-20,808.67,ORD00312_11
U00313,2024-04-02,357.98,ORD00312_4
U00313,2024-05-06,574.4,ORD00312_3
U00313,2024-05-08,483.55,ORD00312_0
U00313,2024-05-20,795.54,ORD00312_9
U00313,2024-06-07,795.65,ORD00312_13
U00313,2024-08-12,881.85,ORD00312_5
U00313,2024-08-15,598.04,ORD00312_8
U00313,2024-08-16,258.29,ORD00312_10
U00313,2024-10-03,310.74,ORD00312_1
U00313,2024-10-06,229.92,ORD00312_6
U00313,2024-10-16,758.42,ORD00312_12
U00314,2024-03-15,237.17,ORD00313_0
U00314,2024-07-12,286.47,ORD00313_2
U00314,2024-07-14,120.77,ORD00313_1
U00315,2024-01-19,20.45,ORD00314_0
U00316,2024-03-01,114.79,ORD00315_0
U00317,2024-04-22,182.82,ORD00316_2
U00317,2024-11-19,106.92,ORD00316_1
U00317,2024-12-24,214.7,ORD00316_0
U00318,2024-05-06,60.82,ORD00317_0
U00319,2024-02-21,62.25,ORD00318_1
U00319,2024-07-24,65.03,ORD00318_2
U00319,2024-11-28,85.9,ORD00318_0
U00320,2024-03-29,626.71,ORD00319_5
U00320,2024-05-28,518.05,ORD00319_4
U00320,2024-06-01,427.16,ORD00319_1
U00320,2024-06-12,668.01,ORD00319_3
U00320,2024-11-04,537.49,ORD00319_0
